times, Ki67_negative_mean, Ki67_positive_mean, apoptotic_mean, necrotic_mean
0.0,200.0,0.0,0.0,0.0
30.0,181.8,18.4,0.0,0.0
60.0,163.8,37.0,0.0,0.0
90.0,148.0,54.1,0.0,0.0
120.0,134.8,68.9,0.0,0.0
150.0,125.7,80.5,0.0,0.0
180.0,116.0,92.7,0.0,0.0
210.0,110.7,101.0,0.0,0.0
240.0,103.7,110.4,0.0,0.0
270.0,98.9,118.2,0.0,0.0
300.0,99.4,123.1,0.0,0.0
330.0,96.4,129.9,0.0,0.0
360.0,91.1,138.6,0.0,0.0
390.0,89.6,144.8,0.0,0.0
420.0,88.0,150.5,0.0,0.0
450.0,89.1,155.0,0.0,0.0
480.0,89.7,158.8,0.0,0.0
510.0,89.2,164.2,0.0,0.0
540.0,89.5,169.1,0.0,0.0
570.0,92.8,172.1,0.0,0.0
600.0,96.4,174.5,0.0,0.0
630.0,99.7,177.3,0.0,0.0
660.0,99.8,182.5,0.0,0.0
690.0,98.8,189.1,0.0,0.0
720.0,98.1,194.9,0.0,0.0
750.0,100.9,198.0,0.0,0.0
780.0,100.9,203.8,0.0,0.0
810.0,104.0,207.5,0.0,0.0
840.0,106.0,211.3,0.0,0.0
870.0,109.1,215.2,0.0,0.0
900.0,111.2,219.7,0.0,0.0
930.0,116.4,223.4,0.0,0.0
960.0,119.1,229.0,0.0,0.0
990.0,121.4,234.8,0.0,0.0
1020.0,123.7,240.7,0.0,0.0
1050.0,125.1,246.0,0.0,0.0
1080.0,126.1,252.5,0.0,0.0
1110.0,128.4,257.7,0.0,0.0
1140.0,130.0,263.8,0.0,0.0
1170.0,130.0,271.8,0.0,0.0
1200.0,131.4,278.6,0.0,0.0
1230.0,134.8,284.7,0.0,0.0
1260.0,137.2,291.9,0.0,0.0
1290.0,137.9,299.5,0.0,0.0
1320.0,141.1,305.5,0.0,0.0
1350.0,141.6,312.7,0.0,0.0
1380.0,143.6,319.7,0.0,0.0
1410.0,149.9,324.0,0.0,0.0
1440.0,153.7,331.2,0.0,0.0
1470.0,156.9,337.9,0.0,0.0
1500.0,161.1,344.0,0.0,0.0
1530.0,163.0,352.0,0.0,0.0
1560.0,169.4,357.2,0.0,0.0
1590.0,172.2,365.1,0.0,0.0
1620.0,175.9,374.1,0.0,0.0
1650.0,182.3,380.9,0.0,0.0
1680.0,186.8,388.4,0.0,0.0
1710.0,192.2,395.4,0.0,0.0
1740.0,196.6,403.1,0.0,0.0
1770.0,199.0,412.5,0.0,0.0
1800.0,204.5,421.5,0.0,0.0
1830.0,209.9,430.2,0.0,0.0
1860.0,218.2,436.9,0.0,0.0
1890.0,222.1,445.9,0.0,0.0
1920.0,223.7,457.5,0.0,0.0
1950.0,226.8,468.1,0.0,0.0
1980.0,229.1,479.4,0.0,0.0
2010.0,235.5,488.0,0.0,0.0
2040.0,244.6,495.1,0.0,0.0
2070.0,252.6,504.1,0.0,0.0
2100.0,264.2,511.1,0.0,0.0
2130.0,267.6,524.3,0.0,0.0
2160.0,270.1,538.4,0.0,0.0
2190.0,277.5,549.0,0.0,0.0
2220.0,287.7,559.4,0.0,0.0
2250.0,290.7,573.2,0.0,0.0
2280.0,296.3,587.4,0.0,0.0
2310.0,307.3,598.3,0.0,0.0
2340.0,309.9,614.8,0.0,0.0
2370.0,317.5,628.5,0.0,0.0
2400.0,330.1,639.6,0.0,0.0
2430.0,339.1,651.9,0.0,0.0
2460.0,341.0,670.4,0.0,0.0
2490.0,343.0,688.6,0.0,0.0
2520.0,347.7,705.2,0.0,0.0
2550.0,358.5,719.1,0.0,0.0
2580.0,361.7,737.8,0.0,0.0
2610.0,369.1,755.5,0.0,0.0
2640.0,368.4,777.1,0.0,0.0
2670.0,378.3,791.9,0.0,0.0
2700.0,394.1,804.9,0.0,0.0
2730.0,403.1,818.6,0.0,0.0
2760.0,414.7,834.0,0.0,0.0
2790.0,421.7,853.5,0.0,0.0
2820.0,435.8,869.9,0.0,0.0
2850.0,444.1,891.5,0.0,0.0
2880.0,448.7,915.3,0.0,0.0
2910.0,453.6,938.4,0.0,0.0
2940.0,465.2,956.6,0.0,0.0
2970.0,473.4,977.5,0.0,0.0
3000.0,490.9,996.7,0.0,0.0
3030.0,500.5,1018.6,0.0,0.0
3060.0,513.6,1039.8,0.0,0.0
3090.0,531.3,1058.0,0.0,0.0
3120.0,540.7,1083.2,0.0,0.0
3150.0,551.9,1106.2,0.0,0.0
3180.0,565.3,1129.4,0.0,0.0
3210.0,569.6,1160.1,0.0,0.0
3240.0,584.6,1182.8,0.0,0.0
3270.0,598.7,1208.0,0.0,0.0
3300.0,615.0,1234.2,0.0,0.0
3330.0,630.6,1259.3,0.0,0.0
3360.0,642.6,1286.7,0.0,0.0
3390.0,651.3,1317.7,0.0,0.0
3420.0,664.3,1347.2,0.0,0.0
3450.0,683.4,1374.4,0.0,0.0
3480.0,697.2,1405.1,0.0,0.0
3510.0,704.3,1441.1,0.0,0.0
3540.0,717.8,1474.3,0.0,0.0
3570.0,733.4,1508.0,0.0,0.0
3600.0,755.9,1535.7,0.0,0.0
