,mean,sd,hdi_3%,hdi_97%,mpv
c1,0.000701231621969,4.00162497e-07,0.000700439991465,0.000701950243689,0.0007012466597419637
live0,101.12017586898592,0.121468842728436,100.89418413094548,101.35099136152438,101.1201226625129
std_deviation[0],1.639735603144764,0.107361792629634,1.436111579028758,1.834984806872188,1.625429797629457
