Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	561101.2744700236	1047.4658038496098	1050.8676730084883	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1083.8110809423674	0.0	1.0
2	60877992.40931406	1668.559601651181	1709.559601651181	621.0937978015713	658.6919286426928	1.3526811411904807e-135	9.265418880664029e-144	1.3526811411904807e-135	9.265418880664029e-144	7.392725229538651e+134	1.0792820193881321e+143	1780.3912234750508	696.5801425326833	5.489641038378572e-152
3	88686902.8871824	1712.0847003735312	1750.6032188920497	664.6188965239214	699.7355458835614	4.784541605899769e-145	1.133331123743773e-152	4.784541605899769e-145	1.133331123743773e-152	2.0900643831102026e+144	8.823546614485133e+151	1821.1205316518042	737.3094507094368	7.857548148026875e-161
