times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
2100.00000000,8.66083137,13.53107535,0.00000000,0.00000000
2130.00000000,10.38075142,13.26800663,0.00000000,0.00000000
2160.00000000,9.82293235,13.34316304,0.00000000,0.00000000
2190.00000000,10.58725649,12.49959999,0.00000000,0.00000000
2220.00000000,11.95826074,12.60198397,0.00000000,0.00000000
2250.00000000,13.05411812,12.45953450,0.00000000,0.00000000
2280.00000000,12.78280095,13.14686274,0.00000000,0.00000000
2310.00000000,13.19090596,13.95313585,0.00000000,0.00000000
2340.00000000,12.52237997,14.45129752,0.00000000,0.00000000
2370.00000000,13.55138369,15.38343265,0.00000000,0.00000000
2400.00000000,11.88949116,17.78876050,0.00000000,0.00000000
2430.00000000,12.36325200,17.10818518,0.00000000,0.00000000
2460.00000000,12.34058345,17.71016657,0.00000000,0.00000000
2490.00000000,11.13732463,17.59119098,0.00000000,0.00000000
2520.00000000,11.79194640,17.60823671,0.00000000,0.00000000
2550.00000000,10.16070864,18.50945704,0.00000000,0.00000000
2580.00000000,11.97873115,19.09869105,0.00000000,0.00000000
2610.00000000,14.09397034,19.81009843,0.00000000,0.00000000
2640.00000000,12.71062548,21.64832557,0.00000000,0.00000000
2670.00000000,11.80211845,21.23110925,0.00000000,0.00000000
2700.00000000,13.57534530,20.17647145,0.00000000,0.00000000
2730.00000000,16.11707169,18.97366596,0.00000000,0.00000000
2760.00000000,17.28149299,19.30802942,0.00000000,0.00000000
2790.00000000,18.16617736,20.61164719,0.00000000,0.00000000
2820.00000000,17.44018349,21.47929235,0.00000000,0.00000000
2850.00000000,16.77498137,23.10064934,0.00000000,0.00000000
2880.00000000,16.40853436,25.12050955,0.00000000,0.00000000
2910.00000000,15.18584868,25.51646527,0.00000000,0.00000000
2940.00000000,15.30359435,25.46782284,0.00000000,0.00000000
2970.00000000,15.52932709,24.43133234,0.00000000,0.00000000
3000.00000000,13.64404632,27.80287755,0.00000000,0.00000000
3030.00000000,13.61763562,29.39472742,0.00000000,0.00000000
3060.00000000,16.58583733,27.84977558,0.00000000,0.00000000
3090.00000000,15.15123757,31.19038313,0.00000000,0.00000000
3120.00000000,17.28120366,30.05012479,0.00000000,0.00000000
3150.00000000,17.11870322,30.68615323,0.00000000,0.00000000
3180.00000000,15.72259521,33.30600546,0.00000000,0.00000000
3210.00000000,13.55138369,34.78807267,0.00000000,0.00000000
3240.00000000,13.32066064,35.29886684,0.00000000,0.00000000
3270.00000000,17.36202753,35.48577180,0.00000000,0.00000000
3300.00000000,18.11767093,36.47259245,0.00000000,0.00000000
3330.00000000,15.45962483,37.69204160,0.00000000,0.00000000
3360.00000000,19.68984510,36.30550922,0.00000000,0.00000000
3390.00000000,23.15361743,33.79067919,0.00000000,0.00000000
3420.00000000,22.95234193,35.25393595,0.00000000,0.00000000
3450.00000000,21.83597948,36.22775179,0.00000000,0.00000000
3480.00000000,21.13788069,37.98210105,0.00000000,0.00000000
3510.00000000,20.57887266,38.94817069,0.00000000,0.00000000
3540.00000000,22.51421773,39.16695035,0.00000000,0.00000000
3570.00000000,20.98189696,40.91222311,0.00000000,0.00000000
3600.00000000,21.55017401,41.63604208,0.00000000,0.00000000
