Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	2140.0647281321712	361.6088978590483	362.60004830152616	0.0	0.0	1.0	1.0	0.9999999999999996	1.0	1.0	1.0	381.17943167822546	0.0	1.0
2	3206.0695545611466	432.5182683775905	439.2241507305317	70.90937051854223	76.62410242900552	4.0015277617376196e-16	2.2976695414184993e-17	4.0015277617376177e-16	2.2976695414184993e-17	2499045513470987.5	4.352235958973611e+16	482.8424981983319	101.66306652010644	8.397414650809335e-23
3	3497.783505493371	443.05540027235605	449.7612826252972	81.44650241330777	87.16123432377105	2.061183777939588e-18	1.183527759352888e-19	2.061183777939587e-18	1.183527759352888e-19	4.8515809735298106e+17	8.449315971657187e+18	493.3796300930974	112.20019841487192	4.325501629748745e-25
