Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.11769673078570592	-823.1875849690147	-821.9018706833003	0.0	0.0	1.0	1.0	0.9999999999999998	1.0	1.0	1.0	-800.8212606042407	0.0	1.0
2	0.20263382437763228	-741.449580716868	-736.2188114860987	81.73800425214665	85.6830591972016	1.7816315539448828e-18	2.4783355069368556e-19	1.7816315539448824e-18	2.4783355069368556e-19	5.612832786811635e+17	4.0349661988903526e+18	-696.7169319873201	104.10432861692061	2.4776061462540865e-23
3	0.1746763236205927	-751.4139482485632	-743.0139482485632	71.77363672045146	78.8879224347371	2.5974835934307547e-16	7.40807377797572e-18	2.597483593430754e-16	7.40807377797572e-18	3849879947380921.0	1.349878564888231e+17	-695.4981373366284	105.32312326761235	1.3470210236398572e-23
