Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	5356.513115116082	474.6236329847545	475.9093472704688	inf	inf	0.0	0.0	nan	nan	nan	nan	496.9899573495285	inf	nan
2	5982.418764397689	503.99555312180127	509.2263223525705	inf	inf	0.0	0.0	nan	nan	nan	nan	548.7282018513491	inf	nan
3	0.0	-inf	-inf	nan	nan	nan	nan	nan	nan	nan	nan	-inf	nan	nan
