times, tumor_cell_fraction_error
720.00000000,0.00049171
750.00000000,0.00083601
780.00000000,0.00092404
810.00000000,0.00095574
840.00000000,0.00104035
870.00000000,0.00122710
900.00000000,0.00131633
930.00000000,0.00157755
960.00000000,0.00232587
990.00000000,0.00317330
1020.00000000,0.00352573
1050.00000000,0.00448541
1080.00000000,0.00462804
1110.00000000,0.00489277
1140.00000000,0.00489277
1170.00000000,0.00489336
1200.00000000,0.00490962
1230.00000000,0.00568549
1260.00000000,0.00721862
1290.00000000,0.00769645
1320.00000000,0.00862840
1350.00000000,0.00964643
1380.00000000,0.01013177
1410.00000000,0.01022172
1440.00000000,0.01026008
1470.00000000,0.01062465
1500.00000000,0.01092844
1530.00000000,0.01095057
1560.00000000,0.01097321
1590.00000000,0.01106958
1620.00000000,0.01112640
1650.00000000,0.01144626
1680.00000000,0.01151852
1710.00000000,0.01153796
1740.00000000,0.01156774
1770.00000000,0.01158607
1800.00000000,0.01197202
1830.00000000,0.01214485
1860.00000000,0.01226679
1890.00000000,0.01231082
1920.00000000,0.01240038
1950.00000000,0.01240429
1980.00000000,0.01241593
2010.00000000,0.01241844
2040.00000000,0.01247105
2070.00000000,0.01285642
2100.00000000,0.01298670
2130.00000000,0.01298867
2160.00000000,0.01300864
2190.00000000,0.01304645
2220.00000000,0.01312779
2250.00000000,0.01316193
2280.00000000,0.01318215
2310.00000000,0.01318362
2340.00000000,0.01318474
2370.00000000,0.01336852
2400.00000000,0.01337196
2430.00000000,0.01337410
2460.00000000,0.01338185
2490.00000000,0.01345504
2520.00000000,0.01349118
2550.00000000,0.01349230
2580.00000000,0.01349233
2610.00000000,0.01349322
2640.00000000,0.01350485
2670.00000000,0.01353035
2700.00000000,0.01353975
2730.00000000,0.01354060
2760.00000000,0.01373064
2790.00000000,0.01375578
2820.00000000,0.01386082
2850.00000000,0.01389110
2880.00000000,0.01396924
2910.00000000,0.01417608
2940.00000000,0.01417790
2970.00000000,0.01418169
3000.00000000,0.01418185
3030.00000000,0.01418470
3060.00000000,0.01420236
3090.00000000,0.01420673
3120.00000000,0.01421702
3150.00000000,0.01421961
3180.00000000,0.01426177
3210.00000000,0.01426305
3240.00000000,0.01428113
3270.00000000,0.01432112
3300.00000000,0.01437391
3330.00000000,0.01439793
3360.00000000,0.01447940
3390.00000000,0.01451319
3420.00000000,0.01453542
3450.00000000,0.01454433
3480.00000000,0.01459564
3510.00000000,0.01467128
3540.00000000,0.01488967
3570.00000000,0.01517588
3600.00000000,0.01550456
