times, tumor_cell_fraction_error
720.00000000,0.00001138
750.00000000,0.00009821
780.00000000,0.00045362
810.00000000,0.00073909
840.00000000,0.00085124
870.00000000,0.00094958
900.00000000,0.00099727
930.00000000,0.00108056
960.00000000,0.00116407
990.00000000,0.00123024
1020.00000000,0.00129897
1050.00000000,0.00141678
1080.00000000,0.00178678
1110.00000000,0.00196564
1140.00000000,0.00203253
1170.00000000,0.00204295
1200.00000000,0.00220241
1230.00000000,0.00236970
1260.00000000,0.00263784
1290.00000000,0.00274456
1320.00000000,0.00277572
1350.00000000,0.00282880
1380.00000000,0.00301340
1410.00000000,0.00316186
1440.00000000,0.00323753
1470.00000000,0.00326694
1500.00000000,0.00329974
1530.00000000,0.00330262
1560.00000000,0.00330703
1590.00000000,0.00331343
1620.00000000,0.00332062
1650.00000000,0.00332088
1680.00000000,0.00332482
1710.00000000,0.00332484
1740.00000000,0.00332504
1770.00000000,0.00333854
1800.00000000,0.00341117
1830.00000000,0.00348394
1860.00000000,0.00353737
1890.00000000,0.00372542
1920.00000000,0.00417073
1950.00000000,0.00440106
1980.00000000,0.00457276
2010.00000000,0.00471481
2040.00000000,0.00492826
2070.00000000,0.00500878
2100.00000000,0.00502514
2130.00000000,0.00505243
2160.00000000,0.00506863
2190.00000000,0.00506963
2220.00000000,0.00508419
2250.00000000,0.00509506
2280.00000000,0.00511717
2310.00000000,0.00518468
2340.00000000,0.00518468
2370.00000000,0.00518551
2400.00000000,0.00518560
2430.00000000,0.00518939
2460.00000000,0.00519716
2490.00000000,0.00519756
2520.00000000,0.00520590
2550.00000000,0.00522566
2580.00000000,0.00524141
2610.00000000,0.00534595
2640.00000000,0.00537887
2670.00000000,0.00538597
2700.00000000,0.00538681
2730.00000000,0.00538704
2760.00000000,0.00540777
2790.00000000,0.00542022
2820.00000000,0.00544037
2850.00000000,0.00544599
2880.00000000,0.00545250
2910.00000000,0.00547452
2940.00000000,0.00549851
2970.00000000,0.00554013
3000.00000000,0.00554562
3030.00000000,0.00554573
3060.00000000,0.00555985
3090.00000000,0.00556339
3120.00000000,0.00556380
3150.00000000,0.00556380
3180.00000000,0.00556392
3210.00000000,0.00558278
3240.00000000,0.00558463
3270.00000000,0.00558562
3300.00000000,0.00559386
3330.00000000,0.00559469
3360.00000000,0.00559563
3390.00000000,0.00560295
3420.00000000,0.00561728
3450.00000000,0.00563145
3480.00000000,0.00563199
3510.00000000,0.00563387
3540.00000000,0.00563398
3570.00000000,0.00564173
3600.00000000,0.00564318
