times, tumor_cell_fraction_error
720.00000000,0.00003583
750.00000000,0.00003851
780.00000000,0.00008103
810.00000000,0.00008736
840.00000000,0.00008886
870.00000000,0.00009244
900.00000000,0.00009797
930.00000000,0.00018294
960.00000000,0.00026543
990.00000000,0.00033123
1020.00000000,0.00037759
1050.00000000,0.00040011
1080.00000000,0.00040111
1110.00000000,0.00040164
1140.00000000,0.00040345
1170.00000000,0.00046434
1200.00000000,0.00058296
1230.00000000,0.00068145
1260.00000000,0.00081268
1290.00000000,0.00107370
1320.00000000,0.00132219
1350.00000000,0.00171563
1380.00000000,0.00217689
1410.00000000,0.00241081
1440.00000000,0.00261868
1470.00000000,0.00282002
1500.00000000,0.00296940
1530.00000000,0.00318853
1560.00000000,0.00328178
1590.00000000,0.00339659
1620.00000000,0.00352707
1650.00000000,0.00358047
1680.00000000,0.00361876
1710.00000000,0.00363415
1740.00000000,0.00364403
1770.00000000,0.00367402
1800.00000000,0.00369331
1830.00000000,0.00370226
1860.00000000,0.00370516
1890.00000000,0.00370647
1920.00000000,0.00371306
1950.00000000,0.00373304
1980.00000000,0.00379083
2010.00000000,0.00382082
2040.00000000,0.00382091
2070.00000000,0.00382816
2100.00000000,0.00391996
2130.00000000,0.00396545
2160.00000000,0.00397424
2190.00000000,0.00399411
2220.00000000,0.00406581
2250.00000000,0.00409639
2280.00000000,0.00411594
2310.00000000,0.00418743
2340.00000000,0.00420582
2370.00000000,0.00422938
2400.00000000,0.00432512
2430.00000000,0.00445706
2460.00000000,0.00449684
2490.00000000,0.00449954
2520.00000000,0.00449991
2550.00000000,0.00450346
2580.00000000,0.00450675
2610.00000000,0.00451365
2640.00000000,0.00459846
2670.00000000,0.00465637
2700.00000000,0.00466191
2730.00000000,0.00466328
2760.00000000,0.00466430
2790.00000000,0.00466444
2820.00000000,0.00467218
2850.00000000,0.00467419
2880.00000000,0.00467847
2910.00000000,0.00470443
2940.00000000,0.00471829
2970.00000000,0.00474013
3000.00000000,0.00474123
3030.00000000,0.00474348
3060.00000000,0.00474357
3090.00000000,0.00475510
3120.00000000,0.00475956
3150.00000000,0.00476382
3180.00000000,0.00477136
3210.00000000,0.00477359
3240.00000000,0.00477359
3270.00000000,0.00477387
3300.00000000,0.00477680
3330.00000000,0.00478399
3360.00000000,0.00478832
3390.00000000,0.00478837
3420.00000000,0.00478877
3450.00000000,0.00479020
3480.00000000,0.00479076
3510.00000000,0.00479781
3540.00000000,0.00480967
3570.00000000,0.00482332
3600.00000000,0.00482429
