times, live_std, apoptotic_std, necrotic_std
0.00000000,0.00000000,0.00000000,0.00000000
30.00000000,0.81706793,0.00000000,0.00000000
60.00000000,1.30675170,0.00000000,0.00000000
90.00000000,1.54000000,0.00000000,0.00000000
120.00000000,2.01246118,0.00000000,0.00000000
150.00000000,2.30729279,0.00000000,0.00000000
180.00000000,2.57751819,0.00000000,0.00000000
210.00000000,2.79864253,0.00000000,0.00000000
240.00000000,2.86363405,0.00000000,0.00000000
270.00000000,2.94896592,0.00000000,0.00000000
300.00000000,3.12723520,0.00000000,0.00000000
330.00000000,3.43511281,0.00000000,0.00000000
360.00000000,3.78570997,0.00000000,0.00000000
390.00000000,4.10701838,0.00000000,0.00000000
420.00000000,4.38766453,0.00000000,0.00000000
450.00000000,4.48218697,0.00000000,0.00000000
480.00000000,4.67628057,0.00000000,0.00000000
510.00000000,4.78848619,0.00000000,0.00000000
540.00000000,4.93594976,0.00000000,0.00000000
570.00000000,5.28927216,0.00000000,0.00000000
600.00000000,5.64797309,0.00000000,0.00000000
630.00000000,6.00829427,0.00000000,0.00000000
660.00000000,6.36251523,0.00000000,0.00000000
690.00000000,6.73287457,0.00000000,0.00000000
720.00000000,6.91791876,0.00000000,0.00000000
750.00000000,7.22686654,0.00000000,0.00000000
780.00000000,7.68346276,0.00000000,0.00000000
810.00000000,8.01498596,0.00000000,0.00000000
840.00000000,8.11815250,0.00000000,0.00000000
870.00000000,8.39514145,0.00000000,0.00000000
900.00000000,8.48330124,0.00000000,0.00000000
930.00000000,8.88299499,0.00000000,0.00000000
960.00000000,9.04875682,0.00000000,0.00000000
990.00000000,9.62041579,0.00000000,0.00000000
1020.00000000,10.05894627,0.00000000,0.00000000
1050.00000000,10.45416663,0.00000000,0.00000000
1080.00000000,10.70894953,0.00000000,0.00000000
1110.00000000,11.18286189,0.00000000,0.00000000
1140.00000000,11.23209687,0.00000000,0.00000000
1170.00000000,11.56354617,0.00000000,0.00000000
1200.00000000,12.11295175,0.00000000,0.00000000
1230.00000000,12.93090871,0.00000000,0.00000000
1260.00000000,13.56047197,0.00000000,0.00000000
1290.00000000,13.86137078,0.00000000,0.00000000
