times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30.00000000,4.40908154,4.31595876,0.00000000,0.00000000
60.00000000,6.47765390,6.46219777,0.00000000,0.00000000
90.00000000,7.00339204,6.27216071,0.00000000,0.00000000
120.00000000,8.13802802,7.26016529,0.00000000,0.00000000
150.00000000,6.53356717,6.37259759,0.00000000,0.00000000
180.00000000,7.45972520,6.72383819,0.00000000,0.00000000
210.00000000,7.40540343,6.60227234,0.00000000,0.00000000
240.00000000,8.53507469,7.37970189,0.00000000,0.00000000
270.00000000,9.86610359,7.11266476,0.00000000,0.00000000
300.00000000,10.96938923,7.50999334,0.00000000,0.00000000
330.00000000,11.18872200,7.36206493,0.00000000,0.00000000
360.00000000,12.62378707,7.83836718,0.00000000,0.00000000
390.00000000,12.26488891,7.51980718,0.00000000,0.00000000
420.00000000,11.80031779,6.24179461,0.00000000,0.00000000
450.00000000,9.88635423,5.42125447,0.00000000,0.00000000
480.00000000,10.57957939,6.33936117,0.00000000,0.00000000
510.00000000,11.08828210,7.06593943,0.00000000,0.00000000
540.00000000,8.16256700,6.04379847,0.00000000,0.00000000
570.00000000,9.13016977,6.65789006,0.00000000,0.00000000
600.00000000,9.90593257,6.37651943,0.00000000,0.00000000
630.00000000,11.12328638,6.26418391,0.00000000,0.00000000
660.00000000,10.03232276,7.91264810,0.00000000,0.00000000
690.00000000,8.79147314,6.40527127,0.00000000,0.00000000
720.00000000,8.90449325,6.78159273,0.00000000,0.00000000
750.00000000,11.27164584,8.07712820,0.00000000,0.00000000
780.00000000,10.59433811,7.45838454,0.00000000,0.00000000
810.00000000,10.87324699,8.16991432,0.00000000,0.00000000
840.00000000,10.35989865,8.45739322,0.00000000,0.00000000
870.00000000,9.07248588,8.48763807,0.00000000,0.00000000
900.00000000,8.78293801,7.62807315,0.00000000,0.00000000
930.00000000,12.15925573,8.93308457,0.00000000,0.00000000
960.00000000,12.36365642,10.94486181,0.00000000,0.00000000
990.00000000,12.61853795,10.41681333,0.00000000,0.00000000
1020.00000000,13.72916603,10.02297361,0.00000000,0.00000000
1050.00000000,15.06477680,10.00000000,0.00000000,0.00000000
1080.00000000,16.92121450,11.49554261,0.00000000,0.00000000
1110.00000000,18.03572843,11.95366053,0.00000000,0.00000000
1140.00000000,15.35081431,12.97150724,0.00000000,0.00000000
1170.00000000,16.67715503,15.40941271,0.00000000,0.00000000
1200.00000000,17.72364240,16.08252157,0.00000000,0.00000000
1230.00000000,16.22775400,15.59575263,0.00000000,0.00000000
1260.00000000,15.62137958,16.18054387,0.00000000,0.00000000
1290.00000000,12.56373750,17.45415423,0.00000000,0.00000000
1320.00000000,14.55678536,18.14187146,0.00000000,0.00000000
1350.00000000,14.99091391,18.65502613,0.00000000,0.00000000
1380.00000000,16.61746070,17.52562410,0.00000000,0.00000000
1410.00000000,16.79285562,17.02784484,0.00000000,0.00000000
1440.00000000,16.10776210,16.59186548,0.00000000,0.00000000
1470.00000000,15.39634697,15.99148211,0.00000000,0.00000000
1500.00000000,14.84747453,16.85370879,0.00000000,0.00000000
1530.00000000,13.90287740,16.36910199,0.00000000,0.00000000
1560.00000000,11.80794224,16.19344003,0.00000000,0.00000000
1590.00000000,13.42115867,16.61888985,0.00000000,0.00000000
1620.00000000,19.27952282,15.74769824,0.00000000,0.00000000
1650.00000000,18.08721924,16.17243024,0.00000000,0.00000000
1680.00000000,17.85385113,16.41462762,0.00000000,0.00000000
1710.00000000,19.51563476,16.02373240,0.00000000,0.00000000
1740.00000000,20.51164304,17.03643155,0.00000000,0.00000000
1770.00000000,22.80104164,20.36485944,0.00000000,0.00000000
1800.00000000,21.67856084,20.70386437,0.00000000,0.00000000
1830.00000000,17.80695089,19.77492099,0.00000000,0.00000000
1860.00000000,17.91954240,21.25770449,0.00000000,0.00000000
1890.00000000,17.77884979,19.82794745,0.00000000,0.00000000
1920.00000000,16.39656976,19.66367209,0.00000000,0.00000000
1950.00000000,17.95995546,19.58928278,0.00000000,0.00000000
1980.00000000,17.90363092,21.58101017,0.00000000,0.00000000
2010.00000000,20.86114810,21.61457841,0.00000000,0.00000000
2040.00000000,18.31467990,22.62272088,0.00000000,0.00000000
2070.00000000,18.39184602,26.78110341,0.00000000,0.00000000
2100.00000000,17.19854645,27.93828019,0.00000000,0.00000000
2130.00000000,19.08631709,28.00624930,0.00000000,0.00000000
2160.00000000,20.83650643,29.63966936,0.00000000,0.00000000
2190.00000000,21.62377164,30.04097202,0.00000000,0.00000000
2220.00000000,22.73433527,28.97563632,0.00000000,0.00000000
2250.00000000,21.30322746,31.42526850,0.00000000,0.00000000
2280.00000000,22.89890827,30.13681304,0.00000000,0.00000000
2310.00000000,22.95054466,32.05538176,0.00000000,0.00000000
2340.00000000,26.25357119,32.56911881,0.00000000,0.00000000
2370.00000000,23.00456476,35.11306737,0.00000000,0.00000000
2400.00000000,23.64000846,34.56916979,0.00000000,0.00000000
