times, Ki67_negative_mean, Ki67_positive_mean, apoptotic_mean, necrotic_mean
0.0,200.0,0.0,0.0,0.0
30.0,180.5,19.7,0.0,0.0
60.0,163.0,37.7,0.0,0.0
90.0,150.6,51.7,0.0,0.0
120.0,141.1,63.1,0.0,0.0
150.0,130.4,75.7,0.0,0.0
180.0,122.3,86.1,0.0,0.0
210.0,114.4,96.3,0.0,0.0
240.0,107.6,107.0,0.0,0.0
270.0,100.6,117.1,0.0,0.0
300.0,98.5,123.0,0.0,0.0
330.0,93.8,130.9,0.0,0.0
360.0,92.0,137.0,0.0,0.0
390.0,89.7,143.9,0.0,0.0
420.0,88.6,149.6,0.0,0.0
450.0,91.2,152.8,0.0,0.0
480.0,90.6,158.5,0.0,0.0
510.0,90.8,163.7,0.0,0.0
540.0,95.0,167.0,0.0,0.0
570.0,96.3,171.5,0.0,0.0
600.0,96.1,177.2,0.0,0.0
630.0,95.6,182.3,0.0,0.0
660.0,93.6,189.5,0.0,0.0
690.0,95.3,193.3,0.0,0.0
720.0,101.4,194.8,0.0,0.0
750.0,101.7,200.0,0.0,0.0
780.0,103.1,204.9,0.0,0.0
810.0,103.3,211.3,0.0,0.0
840.0,107.6,214.3,0.0,0.0
870.0,108.8,219.9,0.0,0.0
900.0,110.4,224.2,0.0,0.0
930.0,111.6,229.8,0.0,0.0
960.0,114.7,234.2,0.0,0.0
990.0,115.8,240.7,0.0,0.0
1020.0,121.3,244.1,0.0,0.0
1050.0,124.7,249.8,0.0,0.0
1080.0,126.2,256.2,0.0,0.0
1110.0,124.8,264.1,0.0,0.0
1140.0,127.8,269.8,0.0,0.0
1170.0,129.6,276.5,0.0,0.0
1200.0,130.5,283.4,0.0,0.0
1230.0,131.6,290.0,0.0,0.0
1260.0,138.0,293.4,0.0,0.0
1290.0,140.5,299.8,0.0,0.0
1320.0,143.6,306.2,0.0,0.0
1350.0,147.5,313.0,0.0,0.0
1380.0,149.8,320.4,0.0,0.0
1410.0,154.6,326.6,0.0,0.0
1440.0,159.5,331.9,0.0,0.0
1470.0,161.8,340.8,0.0,0.0
1500.0,168.4,346.1,0.0,0.0
1530.0,172.8,353.2,0.0,0.0
1560.0,175.9,361.2,0.0,0.0
1590.0,180.3,367.7,0.0,0.0
1620.0,185.3,375.4,0.0,0.0
1650.0,185.9,386.8,0.0,0.0
1680.0,190.6,395.0,0.0,0.0
1710.0,198.0,401.1,0.0,0.0
1740.0,201.4,410.7,0.0,0.0
1770.0,209.1,418.3,0.0,0.0
1800.0,214.4,426.2,0.0,0.0
1830.0,220.2,434.6,0.0,0.0
1860.0,225.3,443.0,0.0,0.0
1890.0,230.6,452.5,0.0,0.0
1920.0,229.3,466.3,0.0,0.0
1950.0,235.0,476.4,0.0,0.0
1980.0,241.9,485.3,0.0,0.0
2010.0,250.2,493.8,0.0,0.0
2040.0,256.1,504.6,0.0,0.0
2070.0,261.1,515.7,0.0,0.0
2100.0,268.1,526.8,0.0,0.0
2130.0,269.1,541.8,0.0,0.0
2160.0,273.5,554.6,0.0,0.0
2190.0,281.7,566.2,0.0,0.0
2220.0,285.2,579.2,0.0,0.0
2250.0,295.1,590.1,0.0,0.0
2280.0,303.1,600.8,0.0,0.0
2310.0,308.6,613.4,0.0,0.0
2340.0,311.3,629.8,0.0,0.0
2370.0,315.0,645.0,0.0,0.0
2400.0,323.4,658.2,0.0,0.0
2430.0,327.8,674.0,0.0,0.0
2460.0,335.0,689.7,0.0,0.0
2490.0,347.5,700.7,0.0,0.0
2520.0,357.1,716.3,0.0,0.0
2550.0,368.2,729.9,0.0,0.0
2580.0,376.6,746.3,0.0,0.0
2610.0,386.1,761.5,0.0,0.0
2640.0,386.4,782.3,0.0,0.0
2670.0,398.4,797.3,0.0,0.0
2700.0,398.0,820.7,0.0,0.0
2730.0,413.7,833.1,0.0,0.0
2760.0,422.0,852.2,0.0,0.0
2790.0,428.9,870.8,0.0,0.0
2820.0,440.0,888.3,0.0,0.0
2850.0,456.9,903.6,0.0,0.0
2880.0,460.5,927.7,0.0,0.0
2910.0,474.2,945.5,0.0,0.0
2940.0,476.4,971.5,0.0,0.0
2970.0,490.2,989.6,0.0,0.0
3000.0,501.6,1010.4,0.0,0.0
3030.0,518.0,1028.6,0.0,0.0
3060.0,526.0,1052.6,0.0,0.0
3090.0,537.8,1074.3,0.0,0.0
3120.0,549.8,1097.4,0.0,0.0
3150.0,557.5,1125.9,0.0,0.0
3180.0,571.6,1148.6,0.0,0.0
3210.0,584.2,1174.2,0.0,0.0
3240.0,598.2,1200.0,0.0,0.0
3270.0,614.5,1221.8,0.0,0.0
3300.0,628.8,1248.2,0.0,0.0
3330.0,644.5,1274.5,0.0,0.0
3360.0,650.6,1307.5,0.0,0.0
3390.0,661.0,1337.8,0.0,0.0
3420.0,676.6,1366.0,0.0,0.0
3450.0,684.8,1399.7,0.0,0.0
3480.0,695.4,1433.3,0.0,0.0
3510.0,704.7,1466.2,0.0,0.0
3540.0,716.3,1501.7,0.0,0.0
3570.0,736.3,1530.6,0.0,0.0
3600.0,756.8,1560.5,0.0,0.0
