times, Ki67_negative_mean, Ki67_positive_mean, apoptotic_mean, necrotic_mean
0.0,199.0,0.0,0.0,0.0
30.0,178.8,20.5,0.0,0.0
60.0,163.5,36.3,0.0,0.0
90.0,149.0,52.0,0.0,0.0
120.0,134.9,67.3,0.0,0.0
150.0,126.2,78.2,0.0,0.0
180.0,119.8,87.6,0.0,0.0
210.0,111.9,98.7,0.0,0.0
240.0,104.3,108.7,0.0,0.0
270.0,100.5,116.7,0.0,0.0
300.0,99.4,121.8,0.0,0.0
330.0,97.2,128.9,0.0,0.0
360.0,94.4,136.4,0.0,0.0
390.0,92.4,142.4,0.0,0.0
420.0,91.8,148.2,0.0,0.0
450.0,92.4,153.1,0.0,0.0
480.0,92.9,157.6,0.0,0.0
510.0,92.7,162.3,0.0,0.0
540.0,95.9,165.9,0.0,0.0
570.0,96.8,170.5,0.0,0.0
600.0,97.1,174.8,0.0,0.0
630.0,98.5,179.6,0.0,0.0
660.0,100.2,184.1,0.0,0.0
690.0,100.5,189.5,0.0,0.0
720.0,102.2,193.8,0.0,0.0
750.0,105.5,197.1,0.0,0.0
780.0,108.6,201.4,0.0,0.0
810.0,111.4,206.3,0.0,0.0
840.0,111.5,212.8,0.0,0.0
870.0,111.5,218.7,0.0,0.0
900.0,110.4,226.0,0.0,0.0
930.0,113.4,230.2,0.0,0.0
960.0,117.1,234.8,0.0,0.0
990.0,118.2,240.6,0.0,0.0
1020.0,116.4,248.3,0.0,0.0
1050.0,119.7,253.9,0.0,0.0
1080.0,123.3,258.7,0.0,0.0
1110.0,125.0,266.0,0.0,0.0
1140.0,126.8,272.7,0.0,0.0
1170.0,130.7,277.6,0.0,0.0
1200.0,133.5,283.7,0.0,0.0
1230.0,135.0,290.2,0.0,0.0
1260.0,139.4,294.9,0.0,0.0
1290.0,144.0,300.1,0.0,0.0
1320.0,148.8,304.7,0.0,0.0
1350.0,152.4,311.0,0.0,0.0
1380.0,152.9,318.3,0.0,0.0
1410.0,157.9,323.4,0.0,0.0
1440.0,161.6,329.7,0.0,0.0
1470.0,164.6,337.2,0.0,0.0
1500.0,167.5,344.3,0.0,0.0
1530.0,174.8,348.6,0.0,0.0
1560.0,176.1,357.8,0.0,0.0
1590.0,178.9,366.2,0.0,0.0
1620.0,181.7,374.1,0.0,0.0
1650.0,188.0,379.7,0.0,0.0
1680.0,193.4,388.1,0.0,0.0
1710.0,198.4,396.1,0.0,0.0
1740.0,207.7,402.2,0.0,0.0
1770.0,205.9,415.6,0.0,0.0
1800.0,209.2,426.8,0.0,0.0
1830.0,210.4,438.8,0.0,0.0
1860.0,214.2,449.7,0.0,0.0
1890.0,218.0,459.6,0.0,0.0
1920.0,228.1,466.8,0.0,0.0
1950.0,229.1,479.7,0.0,0.0
1980.0,232.1,490.9,0.0,0.0
2010.0,237.4,501.9,0.0,0.0
2040.0,246.1,509.3,0.0,0.0
2070.0,251.5,521.6,0.0,0.0
2100.0,258.3,531.3,0.0,0.0
2130.0,264.8,544.4,0.0,0.0
2160.0,268.3,556.8,0.0,0.0
2190.0,274.0,568.4,0.0,0.0
2220.0,279.8,581.3,0.0,0.0
2250.0,290.3,590.7,0.0,0.0
2280.0,298.0,603.1,0.0,0.0
2310.0,302.3,617.2,0.0,0.0
2340.0,309.2,630.3,0.0,0.0
2370.0,315.3,644.1,0.0,0.0
2400.0,319.0,660.8,0.0,0.0
2430.0,327.8,672.4,0.0,0.0
2460.0,335.1,686.6,0.0,0.0
2490.0,344.2,701.2,0.0,0.0
2520.0,353.5,715.0,0.0,0.0
2550.0,362.2,730.5,0.0,0.0
2580.0,364.6,749.8,0.0,0.0
2610.0,371.8,767.4,0.0,0.0
2640.0,383.4,780.9,0.0,0.0
2670.0,391.3,798.3,0.0,0.0
2700.0,401.8,814.7,0.0,0.0
2730.0,408.6,833.8,0.0,0.0
2760.0,415.6,853.1,0.0,0.0
2790.0,424.3,872.7,0.0,0.0
2820.0,430.2,894.7,0.0,0.0
2850.0,436.8,915.5,0.0,0.0
2880.0,452.7,931.2,0.0,0.0
2910.0,471.4,944.8,0.0,0.0
2940.0,475.2,969.1,0.0,0.0
2970.0,489.6,986.7,0.0,0.0
3000.0,503.4,1006.7,0.0,0.0
3030.0,516.4,1028.1,0.0,0.0
3060.0,531.0,1050.2,0.0,0.0
3090.0,538.7,1076.5,0.0,0.0
3120.0,546.3,1101.9,0.0,0.0
3150.0,564.1,1121.1,0.0,0.0
3180.0,574.7,1145.6,0.0,0.0
3210.0,587.8,1170.6,0.0,0.0
3240.0,607.5,1190.7,0.0,0.0
3270.0,610.3,1226.0,0.0,0.0
3300.0,623.8,1252.9,0.0,0.0
3330.0,637.9,1279.4,0.0,0.0
3360.0,648.1,1308.3,0.0,0.0
3390.0,662.4,1339.1,0.0,0.0
3420.0,683.5,1365.2,0.0,0.0
3450.0,700.0,1394.7,0.0,0.0
3480.0,720.6,1421.1,0.0,0.0
3510.0,731.6,1456.0,0.0,0.0
3540.0,751.2,1486.2,0.0,0.0
3570.0,767.0,1520.6,0.0,0.0
3600.0,782.8,1553.6,0.0,0.0
