times, live_error
0.00000000,0.00000000
240.00000000,0.00352979
480.00000000,0.00955114
720.00000000,0.01019590
960.00000000,0.01131583
1200.00000000,0.05252194
1440.00000000,0.08913045
1680.00000000,0.11944724
1920.00000000,0.23251986
2160.00000000,0.37417119
2400.00000000,0.58111342
2640.00000000,0.79262868
2880.00000000,1.29293471
3120.00000000,1.89263481
3360.00000000,2.70495334
3600.00000000,3.53973242
