,mean,sd,hdi_3%,hdi_97%,mpv
c1,0.000701228562827,4.04762212e-07,0.000700455623333,0.000701976133358,0.0007012555282645968
live0,101.12083740863032,0.123190798445524,100.88567975885357,101.35001857931422,101.10606402698119
std_deviation[0],1.640771412844446,0.10843939537191,1.429390037004006,1.832588821944268,1.6183284338430144
