Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.01318430512059141	-1090.0667637201295	-1089.0756132776517	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	-1070.4962299009524	0.0	1.0
2	0.13225827797278514	-789.0734886543152	-782.3676063013739	300.9932750658144	306.7080069762777	4.3665734967962803e-66	2.5072781001017223e-67	4.3665734967962803e-66	2.5072781001017223e-67	2.2901251993896174e+65	3.988388842703285e+66	-738.7492588335738	331.7469710673786	9.163482159601508e-73
