times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
1650.00000000,8.22863294,7.96231122,0.00000000,0.00000000
1680.00000000,8.16159298,7.49135502,0.00000000,0.00000000
1710.00000000,8.28791892,7.73110600,0.00000000,0.00000000
1740.00000000,8.04248718,7.82549679,0.00000000,0.00000000
1770.00000000,8.29804796,8.08724922,0.00000000,0.00000000
1800.00000000,8.45496304,7.90465686,0.00000000,0.00000000
1830.00000000,8.16519443,7.44851663,0.00000000,0.00000000
1860.00000000,8.86992672,7.29736939,0.00000000,0.00000000
1890.00000000,9.25583059,7.63049147,0.00000000,0.00000000
1920.00000000,9.72904929,7.96193444,0.00000000,0.00000000
1950.00000000,9.77760707,8.45195835,0.00000000,0.00000000
1980.00000000,8.61756346,8.96439624,0.00000000,0.00000000
2010.00000000,9.39455161,9.25904963,0.00000000,0.00000000
2040.00000000,8.82723060,10.11155774,0.00000000,0.00000000
2070.00000000,8.78009112,10.58347769,0.00000000,0.00000000
2100.00000000,9.02886482,10.32596727,0.00000000,0.00000000
2130.00000000,9.54785840,10.34408043,0.00000000,0.00000000
2160.00000000,10.33883939,10.61367043,0.00000000,0.00000000
2190.00000000,10.68847978,10.02255456,0.00000000,0.00000000
2220.00000000,10.00031999,10.74251367,0.00000000,0.00000000
2250.00000000,10.98114748,10.65497067,0.00000000,0.00000000
2280.00000000,10.26870975,11.61896725,0.00000000,0.00000000
2310.00000000,9.64756964,12.60255530,0.00000000,0.00000000
2340.00000000,10.33355699,12.87111495,0.00000000,0.00000000
2370.00000000,10.45372661,13.14838393,0.00000000,0.00000000
2400.00000000,9.44042372,14.31357398,0.00000000,0.00000000
2430.00000000,9.91516011,14.44976124,0.00000000,0.00000000
2460.00000000,9.44974074,14.80832198,0.00000000,0.00000000
2490.00000000,9.34505217,15.05398286,0.00000000,0.00000000
2520.00000000,9.00364371,15.52577212,0.00000000,0.00000000
2550.00000000,9.07964757,15.82561215,0.00000000,0.00000000
2580.00000000,10.36457428,16.09895649,0.00000000,0.00000000
2610.00000000,11.22497216,16.47354242,0.00000000,0.00000000
2640.00000000,10.89102383,16.90870782,0.00000000,0.00000000
2670.00000000,11.33941797,17.33580111,0.00000000,0.00000000
2700.00000000,11.35598521,16.86450711,0.00000000,0.00000000
2730.00000000,11.65840469,17.29537510,0.00000000,0.00000000
2760.00000000,11.91343779,17.24361911,0.00000000,0.00000000
2790.00000000,12.70761976,17.77941506,0.00000000,0.00000000
2820.00000000,13.53980798,18.19740641,0.00000000,0.00000000
2850.00000000,13.92557360,17.85210352,0.00000000,0.00000000
2880.00000000,13.59471956,18.69656653,0.00000000,0.00000000
2910.00000000,13.12402377,19.03894955,0.00000000,0.00000000
2940.00000000,14.61315845,19.40644223,0.00000000,0.00000000
2970.00000000,14.39251194,19.56348640,0.00000000,0.00000000
3000.00000000,14.64880883,21.03339250,0.00000000,0.00000000
3030.00000000,14.28186262,22.02649314,0.00000000,0.00000000
3060.00000000,14.53409784,22.48082739,0.00000000,0.00000000
3090.00000000,15.36156242,23.65729486,0.00000000,0.00000000
3120.00000000,16.43314942,23.87571151,0.00000000,0.00000000
3150.00000000,16.66944510,23.64233491,0.00000000,0.00000000
3180.00000000,15.34895436,26.06849439,0.00000000,0.00000000
3210.00000000,14.47515112,26.54568892,0.00000000,0.00000000
3240.00000000,14.41705934,28.14994849,0.00000000,0.00000000
3270.00000000,15.04293854,28.45083479,0.00000000,0.00000000
3300.00000000,16.49901815,28.99382003,0.00000000,0.00000000
3330.00000000,17.02191529,29.78993118,0.00000000,0.00000000
3360.00000000,17.97822016,30.18624852,0.00000000,0.00000000
3390.00000000,18.06035437,29.38332180,0.00000000,0.00000000
3420.00000000,19.01074433,30.19913244,0.00000000,0.00000000
3450.00000000,18.87835798,30.74918536,0.00000000,0.00000000
3480.00000000,18.84005308,30.89333909,0.00000000,0.00000000
3510.00000000,19.49462490,31.19564713,0.00000000,0.00000000
3540.00000000,20.02314661,32.19130317,0.00000000,0.00000000
3570.00000000,19.12302277,33.27522201,0.00000000,0.00000000
3600.00000000,19.06516195,34.44223570,0.00000000,0.00000000
