,mean,sd,hdi_3%,hdi_97%,mpv
c1,0.000713304409564,5.15418872e-07,0.000712309195695,0.000714239991331,0.0007132951330288855
live0,195.9101945632548,0.303099048421629,195.36209418960192,196.50165957501144,195.95154465019257
std_deviation[0],4.103617484500092,0.269595029645429,3.582636672008795,4.585442748421849,4.042667944066057
