Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	25422.84814236782	106.51990491683185	111.51990491683185	0.0	0.0	1.0	1.0	0.9999984645773602	1.0	1.0	1.0	108.779702346678	0.0	0.999999839450672
2	58250.03705657074	133.29815845169665	inf	26.778253534864803	inf	1.5317085175676738e-06	0.0	1.5317061657477384e-06	0.0	652865.7303466474	inf	140.0775507412351	31.297848394557093	1.5986688162885063e-07
3	200096.63842279452	145.3408827252776	255.3408827252776	38.82097780844575	143.82097780844575	3.716479810318464e-09	5.883983929920031e-32	3.7164741039512227e-09	5.883983929920031e-32	269071823.61749744	1.6995287749087903e+31	150.99037629989294	42.21067395321495	6.824463928992618e-10
