times, Ki67_negative_csse, Ki67_positive_premitotic_csse, Ki67_positive_postmitotic_csse
2100.00000000,0.00584142,0.03072733,0.02591457
2130.00000000,0.00587207,0.03080009,0.02592353
2160.00000000,0.00599103,0.03091511,0.02592357
2190.00000000,0.00603168,0.03096523,0.02592406
2220.00000000,0.00605117,0.03097462,0.02592589
2250.00000000,0.00608370,0.03100450,0.02592594
2280.00000000,0.00611662,0.03102095,0.02592877
2310.00000000,0.00612236,0.03105354,0.02593976
2340.00000000,0.00612365,0.03108060,0.02597994
2370.00000000,0.00612532,0.03108253,0.02597995
2400.00000000,0.00614265,0.03108683,0.02598433
2430.00000000,0.00615397,0.03114019,0.02599985
2460.00000000,0.00619381,0.03117509,0.02600001
2490.00000000,0.00626970,0.03127504,0.02600167
2520.00000000,0.00631860,0.03132747,0.02600173
2550.00000000,0.00639740,0.03139869,0.02600192
2580.00000000,0.00650024,0.03141375,0.02604111
2610.00000000,0.00654406,0.03141634,0.02610881
2640.00000000,0.00656899,0.03148113,0.02627892
2670.00000000,0.00657238,0.03150620,0.02628896
2700.00000000,0.00658976,0.03152121,0.02635367
2730.00000000,0.00658982,0.03154144,0.02637189
2760.00000000,0.00661838,0.03157391,0.02637202
2790.00000000,0.00667976,0.03161739,0.02637356
2820.00000000,0.00673120,0.03167681,0.02637385
2850.00000000,0.00677372,0.03169352,0.02637976
2880.00000000,0.00686069,0.03169355,0.02646372
2910.00000000,0.00690255,0.03169415,0.02651622
2940.00000000,0.00690891,0.03169934,0.02651628
2970.00000000,0.00692469,0.03170855,0.02651716
3000.00000000,0.00697265,0.03170997,0.02655003
3030.00000000,0.00698006,0.03172444,0.02659263
3060.00000000,0.00699243,0.03174002,0.02664835
3090.00000000,0.00699814,0.03174061,0.02665834
3120.00000000,0.00699919,0.03174753,0.02666092
3150.00000000,0.00699970,0.03174800,0.02666092
3180.00000000,0.00700482,0.03180699,0.02675979
3210.00000000,0.00700873,0.03187169,0.02686025
3240.00000000,0.00702738,0.03195165,0.02688164
3270.00000000,0.00704668,0.03204478,0.02690927
3300.00000000,0.00704886,0.03208191,0.02693057
3330.00000000,0.00706105,0.03212383,0.02693947
3360.00000000,0.00706676,0.03216368,0.02695486
3390.00000000,0.00707509,0.03219734,0.02696336
3420.00000000,0.00708631,0.03224172,0.02697433
3450.00000000,0.00709191,0.03225595,0.02697631
3480.00000000,0.00709214,0.03226087,0.02697931
3510.00000000,0.00709311,0.03228195,0.02699233
3540.00000000,0.00710601,0.03228767,0.02699377
3570.00000000,0.00711838,0.03231515,0.02699674
3600.00000000,0.00712736,0.03232205,0.02699688
