Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	4361.889506197221	441.76927845165693	442.11410603786385	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	452.9524406340439	0.0	1.0
2	146480.0430412957	874.9613252382645	876.2470395239789	433.1920467866076	434.132933486115	8.581085675753721e-95	5.360820766171247e-95	8.581085675753721e-95	5.360820766171247e-95	1.1653537067291487e+94	1.8653859989320445e+94	897.3276496030385	444.37520896899457	3.199995923584885e-97
