times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00000000
60.00000000,0.00001375
90.00000000,0.00004279
120.00000000,0.00010699
150.00000000,0.00012454
180.00000000,0.00013177
210.00000000,0.00015075
240.00000000,0.00015446
270.00000000,0.00015678
300.00000000,0.00017224
330.00000000,0.00018957
360.00000000,0.00026884
390.00000000,0.00037928
420.00000000,0.00043825
450.00000000,0.00044708
480.00000000,0.00045763
510.00000000,0.00049364
540.00000000,0.00064904
570.00000000,0.00073241
600.00000000,0.00078728
630.00000000,0.00080771
660.00000000,0.00081619
690.00000000,0.00081736
720.00000000,0.00082747
750.00000000,0.00084251
780.00000000,0.00085919
810.00000000,0.00088248
840.00000000,0.00093214
870.00000000,0.00094300
900.00000000,0.00094811
930.00000000,0.00098501
960.00000000,0.00101225
990.00000000,0.00104889
1020.00000000,0.00112770
1050.00000000,0.00122215
1080.00000000,0.00134077
1110.00000000,0.00144358
1140.00000000,0.00157064
1170.00000000,0.00163716
1200.00000000,0.00173999
1230.00000000,0.00188699
1260.00000000,0.00194731
1290.00000000,0.00201174
1320.00000000,0.00211377
1350.00000000,0.00213491
1380.00000000,0.00213514
1410.00000000,0.00214127
1440.00000000,0.00218398
1470.00000000,0.00219584
1500.00000000,0.00220497
1530.00000000,0.00220497
1560.00000000,0.00220680
1590.00000000,0.00224084
1620.00000000,0.00225107
1650.00000000,0.00226333
1680.00000000,0.00227812
1710.00000000,0.00231064
1740.00000000,0.00235422
1770.00000000,0.00238882
1800.00000000,0.00243702
1830.00000000,0.00246591
1860.00000000,0.00250551
1890.00000000,0.00254863
1920.00000000,0.00254970
1950.00000000,0.00255008
1980.00000000,0.00255824
2010.00000000,0.00257348
2040.00000000,0.00259722
2070.00000000,0.00261612
2100.00000000,0.00266988
2130.00000000,0.00268520
2160.00000000,0.00269341
2190.00000000,0.00269589
2220.00000000,0.00269685
2250.00000000,0.00269798
2280.00000000,0.00269848
2310.00000000,0.00270234
2340.00000000,0.00270278
2370.00000000,0.00270514
2400.00000000,0.00271822
2430.00000000,0.00271828
2460.00000000,0.00271884
2490.00000000,0.00272250
2520.00000000,0.00272333
2550.00000000,0.00272611
2580.00000000,0.00273356
2610.00000000,0.00279334
2640.00000000,0.00280737
2670.00000000,0.00282201
2700.00000000,0.00283244
2730.00000000,0.00283523
2760.00000000,0.00283619
2790.00000000,0.00283626
2820.00000000,0.00283628
2850.00000000,0.00283661
2880.00000000,0.00285285
2910.00000000,0.00286476
2940.00000000,0.00287709
2970.00000000,0.00289158
3000.00000000,0.00290190
3030.00000000,0.00291733
3060.00000000,0.00292237
3090.00000000,0.00292237
3120.00000000,0.00292299
3150.00000000,0.00292328
3180.00000000,0.00292381
3210.00000000,0.00292471
3240.00000000,0.00292472
3270.00000000,0.00292619
3300.00000000,0.00292657
3330.00000000,0.00292845
3360.00000000,0.00293449
3390.00000000,0.00295863
3420.00000000,0.00298209
3450.00000000,0.00302551
3480.00000000,0.00305183
3510.00000000,0.00306180
3540.00000000,0.00306311
3570.00000000,0.00306345
3600.00000000,0.00306554
