times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00000183
60.00000000,0.00000227
90.00000000,0.00003379
120.00000000,0.00003829
150.00000000,0.00005371
180.00000000,0.00010984
210.00000000,0.00015386
240.00000000,0.00017953
270.00000000,0.00017996
300.00000000,0.00019421
330.00000000,0.00021326
360.00000000,0.00043324
390.00000000,0.00044283
420.00000000,0.00045668
450.00000000,0.00055850
480.00000000,0.00055914
510.00000000,0.00078586
540.00000000,0.00095922
570.00000000,0.00118080
600.00000000,0.00129514
630.00000000,0.00151276
660.00000000,0.00160403
690.00000000,0.00188569
720.00000000,0.00209356
750.00000000,0.00253742
780.00000000,0.00311407
810.00000000,0.00382869
840.00000000,0.00420774
870.00000000,0.00431931
900.00000000,0.00439878
930.00000000,0.00446865
960.00000000,0.00449210
990.00000000,0.00453472
1020.00000000,0.00454860
1050.00000000,0.00459446
1080.00000000,0.00461538
1110.00000000,0.00471691
1140.00000000,0.00483186
1170.00000000,0.00488566
1200.00000000,0.00488848
1230.00000000,0.00488916
1260.00000000,0.00488921
1290.00000000,0.00489118
1320.00000000,0.00497796
1350.00000000,0.00510993
1380.00000000,0.00538990
1410.00000000,0.00581239
1440.00000000,0.00625777
1470.00000000,0.00663921
1500.00000000,0.00673389
1530.00000000,0.00674300
1560.00000000,0.00676051
1590.00000000,0.00676620
1620.00000000,0.00676695
1650.00000000,0.00676793
1680.00000000,0.00677736
1710.00000000,0.00677946
1740.00000000,0.00678628
1770.00000000,0.00680844
1800.00000000,0.00681628
1830.00000000,0.00682225
1860.00000000,0.00687150
1890.00000000,0.00691388
1920.00000000,0.00692149
1950.00000000,0.00696328
1980.00000000,0.00696774
2010.00000000,0.00696854
2040.00000000,0.00697077
2070.00000000,0.00697099
2100.00000000,0.00697208
2130.00000000,0.00700839
2160.00000000,0.00700950
2190.00000000,0.00705545
2220.00000000,0.00706061
2250.00000000,0.00707038
2280.00000000,0.00707694
2310.00000000,0.00707785
2340.00000000,0.00710605
2370.00000000,0.00717307
2400.00000000,0.00720363
2430.00000000,0.00722562
2460.00000000,0.00725783
2490.00000000,0.00727882
2520.00000000,0.00728607
2550.00000000,0.00729246
2580.00000000,0.00729759
2610.00000000,0.00729962
2640.00000000,0.00730043
2670.00000000,0.00730186
2700.00000000,0.00730191
2730.00000000,0.00730665
2760.00000000,0.00732825
2790.00000000,0.00733258
2820.00000000,0.00733916
2850.00000000,0.00734366
2880.00000000,0.00735189
2910.00000000,0.00738423
2940.00000000,0.00740983
2970.00000000,0.00743165
3000.00000000,0.00743561
3030.00000000,0.00743690
3060.00000000,0.00744615
3090.00000000,0.00747204
3120.00000000,0.00750378
3150.00000000,0.00753892
3180.00000000,0.00762135
3210.00000000,0.00765818
3240.00000000,0.00769617
3270.00000000,0.00774416
3300.00000000,0.00777222
3330.00000000,0.00779046
3360.00000000,0.00781199
3390.00000000,0.00783068
3420.00000000,0.00786206
3450.00000000,0.00789244
3480.00000000,0.00793152
3510.00000000,0.00800729
3540.00000000,0.00805154
3570.00000000,0.00809022
3600.00000000,0.00809320
