times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00010585
60.00000000,0.00037887
90.00000000,0.00061323
120.00000000,0.00065026
150.00000000,0.00072139
180.00000000,0.00086652
210.00000000,0.00090843
240.00000000,0.00094064
270.00000000,0.00097571
300.00000000,0.00103478
330.00000000,0.00111759
360.00000000,0.00131018
390.00000000,0.00144315
420.00000000,0.00157305
450.00000000,0.00188790
480.00000000,0.00214983
510.00000000,0.00235307
540.00000000,0.00241212
570.00000000,0.00247598
600.00000000,0.00258168
630.00000000,0.00266744
660.00000000,0.00269719
690.00000000,0.00284237
720.00000000,0.00308493
750.00000000,0.00320542
780.00000000,0.00336121
810.00000000,0.00354668
840.00000000,0.00371522
870.00000000,0.00376200
900.00000000,0.00380330
930.00000000,0.00380749
960.00000000,0.00387312
990.00000000,0.00390988
1020.00000000,0.00394437
1050.00000000,0.00400852
1080.00000000,0.00409669
1110.00000000,0.00412566
1140.00000000,0.00450122
1170.00000000,0.00479089
1200.00000000,0.00495558
1230.00000000,0.00501364
1260.00000000,0.00507398
1290.00000000,0.00507406
1320.00000000,0.00507484
1350.00000000,0.00507486
1380.00000000,0.00508235
1410.00000000,0.00508256
1440.00000000,0.00508464
1470.00000000,0.00510228
1500.00000000,0.00512267
1530.00000000,0.00512278
1560.00000000,0.00514357
1590.00000000,0.00514440
1620.00000000,0.00515185
1650.00000000,0.00519938
1680.00000000,0.00525661
1710.00000000,0.00533846
1740.00000000,0.00543735
1770.00000000,0.00552403
1800.00000000,0.00560426
1830.00000000,0.00570525
1860.00000000,0.00571145
1890.00000000,0.00571946
1920.00000000,0.00572074
1950.00000000,0.00573442
1980.00000000,0.00574580
2010.00000000,0.00574810
2040.00000000,0.00575522
2070.00000000,0.00576930
2100.00000000,0.00580199
2130.00000000,0.00581778
2160.00000000,0.00582087
2190.00000000,0.00583828
2220.00000000,0.00584944
2250.00000000,0.00584945
2280.00000000,0.00585453
2310.00000000,0.00587073
2340.00000000,0.00589645
2370.00000000,0.00594260
2400.00000000,0.00595954
2430.00000000,0.00601258
2460.00000000,0.00608052
2490.00000000,0.00611652
2520.00000000,0.00614352
2550.00000000,0.00618076
2580.00000000,0.00622912
2610.00000000,0.00623914
2640.00000000,0.00624085
2670.00000000,0.00624101
2700.00000000,0.00624610
2730.00000000,0.00624905
2760.00000000,0.00625225
2790.00000000,0.00625733
2820.00000000,0.00625737
2850.00000000,0.00626553
2880.00000000,0.00626794
2910.00000000,0.00627266
2940.00000000,0.00627326
2970.00000000,0.00627750
3000.00000000,0.00628026
3030.00000000,0.00628563
3060.00000000,0.00629148
3090.00000000,0.00629335
3120.00000000,0.00629341
3150.00000000,0.00629341
3180.00000000,0.00630541
3210.00000000,0.00630662
3240.00000000,0.00631560
3270.00000000,0.00632531
3300.00000000,0.00634790
3330.00000000,0.00635588
3360.00000000,0.00635618
3390.00000000,0.00635822
3420.00000000,0.00636199
3450.00000000,0.00636374
3480.00000000,0.00636655
3510.00000000,0.00636664
3540.00000000,0.00636674
3570.00000000,0.00636830
3600.00000000,0.00637044
