times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00000102
60.00000000,0.00003464
90.00000000,0.00003472
120.00000000,0.00012762
150.00000000,0.00059113
180.00000000,0.00069511
210.00000000,0.00112764
240.00000000,0.00152773
270.00000000,0.00189471
300.00000000,0.00194730
330.00000000,0.00200875
360.00000000,0.00200982
390.00000000,0.00207032
420.00000000,0.00212759
450.00000000,0.00248430
480.00000000,0.00281291
510.00000000,0.00316402
540.00000000,0.00316458
570.00000000,0.00335335
600.00000000,0.00354784
630.00000000,0.00386497
660.00000000,0.00399874
690.00000000,0.00428522
720.00000000,0.00452383
750.00000000,0.00464817
780.00000000,0.00465443
810.00000000,0.00486558
840.00000000,0.00512459
870.00000000,0.00549333
900.00000000,0.00606994
930.00000000,0.00621083
960.00000000,0.00622642
990.00000000,0.00625268
1020.00000000,0.00627046
1050.00000000,0.00627068
1080.00000000,0.00632713
1110.00000000,0.00633476
1140.00000000,0.00634891
1170.00000000,0.00635184
1200.00000000,0.00642538
1230.00000000,0.00644259
1260.00000000,0.00646376
1290.00000000,0.00651430
1320.00000000,0.00651787
1350.00000000,0.00659201
1380.00000000,0.00679402
1410.00000000,0.00690241
1440.00000000,0.00708779
1470.00000000,0.00715728
1500.00000000,0.00742999
1530.00000000,0.00758122
1560.00000000,0.00767830
1590.00000000,0.00770462
1620.00000000,0.00772720
1650.00000000,0.00773044
1680.00000000,0.00776795
1710.00000000,0.00785119
1740.00000000,0.00791647
1770.00000000,0.00794892
1800.00000000,0.00806318
1830.00000000,0.00813226
1860.00000000,0.00816014
1890.00000000,0.00816043
1920.00000000,0.00816067
1950.00000000,0.00816789
1980.00000000,0.00821108
2010.00000000,0.00822136
2040.00000000,0.00823022
2070.00000000,0.00823034
2100.00000000,0.00823568
2130.00000000,0.00824347
2160.00000000,0.00825291
2190.00000000,0.00825396
2220.00000000,0.00827400
2250.00000000,0.00829672
2280.00000000,0.00832955
2310.00000000,0.00835547
2340.00000000,0.00847040
2370.00000000,0.00848337
2400.00000000,0.00851186
2430.00000000,0.00851770
2460.00000000,0.00861061
2490.00000000,0.00868261
2520.00000000,0.00874801
2550.00000000,0.00875026
2580.00000000,0.00875044
2610.00000000,0.00877212
2640.00000000,0.00877733
2670.00000000,0.00878033
2700.00000000,0.00881124
2730.00000000,0.00889132
2760.00000000,0.00892883
2790.00000000,0.00897165
2820.00000000,0.00901058
2850.00000000,0.00901059
2880.00000000,0.00905292
2910.00000000,0.00911067
2940.00000000,0.00911172
2970.00000000,0.00912363
3000.00000000,0.00916264
3030.00000000,0.00924909
3060.00000000,0.00925135
3090.00000000,0.00925192
3120.00000000,0.00926489
3150.00000000,0.00927545
3180.00000000,0.00927820
3210.00000000,0.00931105
3240.00000000,0.00931105
3270.00000000,0.00931251
3300.00000000,0.00931679
3330.00000000,0.00932627
3360.00000000,0.00934110
3390.00000000,0.00940085
3420.00000000,0.00945683
3450.00000000,0.00955766
3480.00000000,0.00970963
3510.00000000,0.00989058
3540.00000000,0.01001321
3570.00000000,0.01010305
3600.00000000,0.01012435
