times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00234676
60.00000000,0.00335554
90.00000000,0.00845358
120.00000000,0.01998363
150.00000000,0.03126105
180.00000000,0.04084434
210.00000000,0.04964915
240.00000000,0.05324609
270.00000000,0.05370761
300.00000000,0.05805439
330.00000000,0.06220820
360.00000000,0.06725654
390.00000000,0.07109590
420.00000000,0.07677969
450.00000000,0.07877294
480.00000000,0.08265354
510.00000000,0.08368152
540.00000000,0.08626231
570.00000000,0.08950300
600.00000000,0.09399628
630.00000000,0.09840588
660.00000000,0.10181498
690.00000000,0.10829391
720.00000000,0.11235285
750.00000000,0.11852130
780.00000000,0.11958002
810.00000000,0.12198823
840.00000000,0.12241901
870.00000000,0.12693538
900.00000000,0.13207586
930.00000000,0.14019916
960.00000000,0.14433872
990.00000000,0.15515200
1020.00000000,0.16651775
1050.00000000,0.17855126
1080.00000000,0.18729716
1110.00000000,0.19636036
1140.00000000,0.20266929
1170.00000000,0.20949709
1200.00000000,0.21692345
1230.00000000,0.22422876
1260.00000000,0.22575600
1290.00000000,0.23288045
1320.00000000,0.23838141
1350.00000000,0.24174441
1380.00000000,0.24536006
1410.00000000,0.24703769
1440.00000000,0.24979387
1470.00000000,0.25575594
1500.00000000,0.25806770
1530.00000000,0.25974582
1560.00000000,0.26192029
1590.00000000,0.26379140
1620.00000000,0.26712936
1650.00000000,0.27011149
1680.00000000,0.27108964
1710.00000000,0.27409488
1740.00000000,0.27927699
1770.00000000,0.28705611
1800.00000000,0.29274595
1830.00000000,0.29902771
1860.00000000,0.30708846
1890.00000000,0.31255963
1920.00000000,0.31338562
1950.00000000,0.31563772
1980.00000000,0.31878738
2010.00000000,0.32298218
2040.00000000,0.32684061
2070.00000000,0.32830684
2100.00000000,0.33083620
2130.00000000,0.33294834
2160.00000000,0.33307786
2190.00000000,0.33388369
2220.00000000,0.33388839
2250.00000000,0.33501959
2280.00000000,0.33704957
2310.00000000,0.34028616
2340.00000000,0.34713227
2370.00000000,0.35510774
2400.00000000,0.36244572
2430.00000000,0.36868507
2460.00000000,0.37287027
2490.00000000,0.37339363
2520.00000000,0.37421067
2550.00000000,0.37610328
2580.00000000,0.37697868
2610.00000000,0.37725808
2640.00000000,0.37972462
2670.00000000,0.37984237
2700.00000000,0.38339747
2730.00000000,0.38584687
2760.00000000,0.38830194
2790.00000000,0.38857031
2820.00000000,0.38941776
2850.00000000,0.39117999
2880.00000000,0.39228657
2910.00000000,0.39231852
2940.00000000,0.39365637
2970.00000000,0.39469034
3000.00000000,0.39544098
3030.00000000,0.39896778
3060.00000000,0.40114634
3090.00000000,0.40528735
3120.00000000,0.40907904
3150.00000000,0.41081694
3180.00000000,0.41529096
3210.00000000,0.41775580
3240.00000000,0.42134226
3270.00000000,0.42651757
3300.00000000,0.43078930
3330.00000000,0.43516780
3360.00000000,0.43839229
3390.00000000,0.44048034
3420.00000000,0.44210742
3450.00000000,0.44280732
3480.00000000,0.44437729
3510.00000000,0.44728441
3540.00000000,0.45209806
3570.00000000,0.45705853
3600.00000000,0.46104172
