times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00506618
60.00000000,0.01222193
90.00000000,0.01316261
120.00000000,0.02130213
150.00000000,0.02720740
180.00000000,0.04064594
210.00000000,0.04896571
240.00000000,0.06150560
270.00000000,0.08056683
300.00000000,0.09068895
330.00000000,0.09107492
360.00000000,0.09350447
390.00000000,0.10278921
420.00000000,0.11202713
450.00000000,0.12928488
480.00000000,0.13443478
510.00000000,0.14584065
540.00000000,0.14843396
570.00000000,0.15337039
600.00000000,0.15981468
630.00000000,0.16018766
660.00000000,0.16585760
690.00000000,0.16836759
720.00000000,0.18691628
750.00000000,0.18709607
780.00000000,0.19546114
810.00000000,0.21124227
840.00000000,0.23602540
870.00000000,0.25305150
900.00000000,0.27137049
930.00000000,0.27497098
960.00000000,0.28186643
990.00000000,0.28756695
1020.00000000,0.29610157
1050.00000000,0.30870325
1080.00000000,0.33167407
1110.00000000,0.35762097
1140.00000000,0.37315967
1170.00000000,0.37646063
1200.00000000,0.38004826
1230.00000000,0.38804162
1260.00000000,0.39685511
1290.00000000,0.41319889
1320.00000000,0.42638299
1350.00000000,0.43871847
1380.00000000,0.45259155
1410.00000000,0.48041556
1440.00000000,0.51716299
1470.00000000,0.54308000
1500.00000000,0.56671086
1530.00000000,0.58562786
1560.00000000,0.60297605
1590.00000000,0.61216017
1620.00000000,0.62081574
1650.00000000,0.63124886
1680.00000000,0.63276021
1710.00000000,0.63303449
1740.00000000,0.63551905
1770.00000000,0.64267992
1800.00000000,0.64625506
1830.00000000,0.65768382
1860.00000000,0.66996403
1890.00000000,0.68735144
1920.00000000,0.69800611
1950.00000000,0.71079339
1980.00000000,0.72733350
2010.00000000,0.73708114
2040.00000000,0.75446023
2070.00000000,0.76811568
2100.00000000,0.77796954
2130.00000000,0.79153405
2160.00000000,0.79244339
2190.00000000,0.79456775
2220.00000000,0.79828263
2250.00000000,0.80675388
2280.00000000,0.80851427
2310.00000000,0.81023445
2340.00000000,0.81031816
2370.00000000,0.81080967
2400.00000000,0.81155417
2430.00000000,0.81276388
2460.00000000,0.81993670
2490.00000000,0.82993137
2520.00000000,0.83772207
2550.00000000,0.85142668
2580.00000000,0.85964213
2610.00000000,0.86974531
2640.00000000,0.87034551
2670.00000000,0.87506141
2700.00000000,0.88019994
2730.00000000,0.88441224
2760.00000000,0.88462246
2790.00000000,0.88823010
2820.00000000,0.89073912
2850.00000000,0.89118489
2880.00000000,0.89296495
2910.00000000,0.89851733
2940.00000000,0.90057999
2970.00000000,0.90353464
3000.00000000,0.90472461
3030.00000000,0.90920175
3060.00000000,0.91335118
3090.00000000,0.92118476
3120.00000000,0.92851248
3150.00000000,0.93239373
3180.00000000,0.93248754
3210.00000000,0.93287262
3240.00000000,0.93331217
3270.00000000,0.93337697
3300.00000000,0.93375587
3330.00000000,0.93731044
3360.00000000,0.93757774
3390.00000000,0.93911557
3420.00000000,0.93978007
3450.00000000,0.94081348
3480.00000000,0.94748315
3510.00000000,0.95421333
3540.00000000,0.96141190
3570.00000000,0.96947508
3600.00000000,0.98005560
