times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.01329119
60.00000000,0.03829533
90.00000000,0.04933926
120.00000000,0.06177208
150.00000000,0.07552507
180.00000000,0.09014759
210.00000000,0.10189095
240.00000000,0.10753665
270.00000000,0.11603025
300.00000000,0.13262857
330.00000000,0.15678141
360.00000000,0.16510043
390.00000000,0.16593558
420.00000000,0.16904925
450.00000000,0.17885331
480.00000000,0.18970876
510.00000000,0.19067231
540.00000000,0.20118875
570.00000000,0.20571668
600.00000000,0.22353606
630.00000000,0.24457145
660.00000000,0.25939723
690.00000000,0.26342086
720.00000000,0.26905602
750.00000000,0.27687811
780.00000000,0.27887335
810.00000000,0.29329510
840.00000000,0.31309011
870.00000000,0.32341261
900.00000000,0.33989176
930.00000000,0.35751025
960.00000000,0.37175582
990.00000000,0.37903478
1020.00000000,0.38073997
1050.00000000,0.38179644
1080.00000000,0.38266843
1110.00000000,0.39775114
1140.00000000,0.40715390
1170.00000000,0.41253361
1200.00000000,0.41342836
1230.00000000,0.41533090
1260.00000000,0.41821918
1290.00000000,0.41918932
1320.00000000,0.42276837
1350.00000000,0.42324223
1380.00000000,0.43098680
1410.00000000,0.43240514
1440.00000000,0.43695787
1470.00000000,0.44861133
1500.00000000,0.45126292
1530.00000000,0.45606819
1560.00000000,0.45746738
1590.00000000,0.45852174
1620.00000000,0.46353049
1650.00000000,0.46422900
1680.00000000,0.46998624
1710.00000000,0.47311018
1740.00000000,0.48379673
1770.00000000,0.49186364
1800.00000000,0.49432471
1830.00000000,0.49529496
1860.00000000,0.49703539
1890.00000000,0.49841948
1920.00000000,0.50763546
1950.00000000,0.52409085
1980.00000000,0.53854834
2010.00000000,0.54746886
2040.00000000,0.55220236
2070.00000000,0.55305772
2100.00000000,0.55480417
2130.00000000,0.55904313
2160.00000000,0.56778080
2190.00000000,0.57817698
2220.00000000,0.59025601
2250.00000000,0.59954277
2280.00000000,0.61227482
2310.00000000,0.61832244
2340.00000000,0.62148673
2370.00000000,0.62391003
2400.00000000,0.62530514
2430.00000000,0.63045919
2460.00000000,0.63250362
2490.00000000,0.63677195
2520.00000000,0.64836245
2550.00000000,0.65881834
2580.00000000,0.66313416
2610.00000000,0.66788286
2640.00000000,0.67016169
2670.00000000,0.67218083
2700.00000000,0.67330474
2730.00000000,0.67413089
2760.00000000,0.68002487
2790.00000000,0.68791655
2820.00000000,0.69835610
2850.00000000,0.71082747
2880.00000000,0.72347485
2910.00000000,0.73677986
2940.00000000,0.74471445
2970.00000000,0.75447672
3000.00000000,0.76456983
3030.00000000,0.77312405
3060.00000000,0.78229387
3090.00000000,0.78363430
3120.00000000,0.78672023
3150.00000000,0.79064872
3180.00000000,0.79112933
3210.00000000,0.79237420
3240.00000000,0.79310021
3270.00000000,0.79539290
3300.00000000,0.79552735
3330.00000000,0.80034585
3360.00000000,0.80217950
3390.00000000,0.80426202
3420.00000000,0.80606664
3450.00000000,0.80877975
3480.00000000,0.81017833
3510.00000000,0.81180365
3540.00000000,0.81811772
3570.00000000,0.82690427
3600.00000000,0.83468893
