Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.01464897499285616	-1083.3202304085019	-1082.9754028222949	2.830445228667486	1.175272814874461	0.24287154074405834	0.555639038196726	0.19541161961006903	0.3571773557706643	4.117402956873465	1.7997295568817584	-1072.137068226115	0.0	0.9990632425983335
2	0.012959183710124084	-1086.1506756371693	-1084.1506756371693	0.0	0.0	1.0	1.0	0.8045883803899311	0.6428226442293358	1.0	1.0	-1058.192770181202	13.944298044913012	0.0009367574016665267
