times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00764582
60.00000000,0.00892141
90.00000000,0.00909498
120.00000000,0.01247521
150.00000000,0.01431702
180.00000000,0.01629236
210.00000000,0.01751326
240.00000000,0.03113960
270.00000000,0.04110949
300.00000000,0.05694271
330.00000000,0.07985786
360.00000000,0.10178211
390.00000000,0.11946295
420.00000000,0.13854779
450.00000000,0.16016237
480.00000000,0.17996585
510.00000000,0.19713500
540.00000000,0.20674998
570.00000000,0.21581257
600.00000000,0.22119021
630.00000000,0.23690935
660.00000000,0.24556023
690.00000000,0.25984245
720.00000000,0.27503886
750.00000000,0.27852038
780.00000000,0.29170077
810.00000000,0.29647432
840.00000000,0.30307710
870.00000000,0.31160196
900.00000000,0.32750638
930.00000000,0.34276003
960.00000000,0.35144177
990.00000000,0.36117047
1020.00000000,0.36326063
1050.00000000,0.36534732
1080.00000000,0.36952636
1110.00000000,0.37117942
1140.00000000,0.37317210
1170.00000000,0.37565685
1200.00000000,0.38139160
1230.00000000,0.38941974
1260.00000000,0.39761516
1290.00000000,0.40171243
1320.00000000,0.40923924
1350.00000000,0.41319552
1380.00000000,0.41420835
1410.00000000,0.41447458
1440.00000000,0.41503271
1470.00000000,0.42103816
1500.00000000,0.42598416
1530.00000000,0.43393013
1560.00000000,0.44397957
1590.00000000,0.45816705
1620.00000000,0.47352745
1650.00000000,0.48815839
1680.00000000,0.50454230
1710.00000000,0.51338863
1740.00000000,0.52015148
1770.00000000,0.52745797
1800.00000000,0.53687871
1830.00000000,0.54333146
1860.00000000,0.54849328
1890.00000000,0.55246964
1920.00000000,0.55760950
1950.00000000,0.56122557
1980.00000000,0.56699480
2010.00000000,0.57167865
2040.00000000,0.57425472
2070.00000000,0.57584323
2100.00000000,0.57802796
2130.00000000,0.57885821
2160.00000000,0.58539097
2190.00000000,0.59390145
2220.00000000,0.60234260
2250.00000000,0.60652800
2280.00000000,0.60834663
2310.00000000,0.60911690
2340.00000000,0.60978333
2370.00000000,0.61036097
2400.00000000,0.61104887
2430.00000000,0.62030535
2460.00000000,0.62781774
2490.00000000,0.62971771
2520.00000000,0.63005483
2550.00000000,0.63137421
2580.00000000,0.63320013
2610.00000000,0.63622778
2640.00000000,0.64358185
2670.00000000,0.65476840
2700.00000000,0.66415157
2730.00000000,0.67062016
2760.00000000,0.67541285
2790.00000000,0.68480166
2820.00000000,0.69281771
2850.00000000,0.70118106
2880.00000000,0.71268863
2910.00000000,0.72791209
2940.00000000,0.74340691
2970.00000000,0.75696471
3000.00000000,0.76774948
3030.00000000,0.77977779
3060.00000000,0.78890946
3090.00000000,0.79458565
3120.00000000,0.79653972
3150.00000000,0.79737338
3180.00000000,0.80093824
3210.00000000,0.80498443
3240.00000000,0.80818013
3270.00000000,0.80941090
3300.00000000,0.80972642
3330.00000000,0.81083209
3360.00000000,0.81461381
3390.00000000,0.81483554
3420.00000000,0.81731697
3450.00000000,0.81761806
3480.00000000,0.81878772
3510.00000000,0.82029749
3540.00000000,0.82171116
3570.00000000,0.82211509
3600.00000000,0.82611198
