times, tumor_cell_fraction_error
0.00000000,0.00567568
30.00000000,0.00745557
60.00000000,0.01291529
90.00000000,0.01507648
120.00000000,0.01552596
150.00000000,0.01561040
180.00000000,0.01902074
210.00000000,0.02506342
240.00000000,0.02810891
270.00000000,0.03474487
300.00000000,0.04500226
330.00000000,0.05168110
360.00000000,0.06148815
390.00000000,0.06470005
420.00000000,0.07598157
450.00000000,0.07781154
480.00000000,0.08032465
510.00000000,0.08765489
540.00000000,0.09148384
570.00000000,0.10337097
600.00000000,0.10707075
630.00000000,0.11090737
660.00000000,0.11731837
690.00000000,0.12623551
720.00000000,0.13710107
750.00000000,0.13831066
780.00000000,0.14208156
810.00000000,0.15275428
840.00000000,0.16111598
870.00000000,0.16707457
900.00000000,0.17989082
930.00000000,0.18464370
960.00000000,0.18470688
990.00000000,0.18913742
1020.00000000,0.19390334
1050.00000000,0.19409732
1080.00000000,0.20068016
1110.00000000,0.20184463
1140.00000000,0.20479074
1170.00000000,0.21093948
1200.00000000,0.21246390
1230.00000000,0.21395727
1260.00000000,0.21690234
1290.00000000,0.22666675
1320.00000000,0.23548735
1350.00000000,0.24146155
1380.00000000,0.24368424
1410.00000000,0.24751669
1440.00000000,0.24752088
1470.00000000,0.25606670
1500.00000000,0.26753706
1530.00000000,0.27931239
1560.00000000,0.28817290
1590.00000000,0.29640710
1620.00000000,0.30130823
1650.00000000,0.30650535
1680.00000000,0.30880150
1710.00000000,0.31123608
1740.00000000,0.31454096
1770.00000000,0.32121644
1800.00000000,0.33152243
1830.00000000,0.34423634
1860.00000000,0.35516607
1890.00000000,0.36500602
1920.00000000,0.37549469
1950.00000000,0.38681365
1980.00000000,0.39805012
2010.00000000,0.41444326
2040.00000000,0.43144620
2070.00000000,0.45054813
2100.00000000,0.47087729
2130.00000000,0.48566820
2160.00000000,0.49713608
2190.00000000,0.50327410
2220.00000000,0.51011329
2250.00000000,0.51748477
2280.00000000,0.52734876
2310.00000000,0.53860455
2340.00000000,0.54803637
2370.00000000,0.55413715
2400.00000000,0.55794184
2430.00000000,0.55875465
2460.00000000,0.56365930
2490.00000000,0.56376552
2520.00000000,0.56626915
2550.00000000,0.56787184
2580.00000000,0.57002950
2610.00000000,0.57339792
2640.00000000,0.57429468
2670.00000000,0.57493334
2700.00000000,0.57591058
2730.00000000,0.57767157
2760.00000000,0.57937221
2790.00000000,0.58089271
2820.00000000,0.58165238
2850.00000000,0.58735990
2880.00000000,0.59177759
2910.00000000,0.59287879
2940.00000000,0.59399225
2970.00000000,0.59527600
3000.00000000,0.59851339
3030.00000000,0.60204573
3060.00000000,0.60648859
3090.00000000,0.60673248
3120.00000000,0.60921922
3150.00000000,0.60945819
3180.00000000,0.61043264
3210.00000000,0.61074336
3240.00000000,0.61349106
3270.00000000,0.61580229
3300.00000000,0.61795507
3330.00000000,0.61842825
3360.00000000,0.62211633
3390.00000000,0.62382994
3420.00000000,0.62894576
3450.00000000,0.63609978
3480.00000000,0.64269671
3510.00000000,0.64478965
3540.00000000,0.64601497
3570.00000000,0.64621818
3600.00000000,0.65088631
