times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00135185
60.00000000,0.00201880
90.00000000,0.00763300
120.00000000,0.00975357
150.00000000,0.01368037
180.00000000,0.02117253
210.00000000,0.02780731
240.00000000,0.03287402
270.00000000,0.03353095
300.00000000,0.03730595
330.00000000,0.04167011
360.00000000,0.05650180
390.00000000,0.05959857
420.00000000,0.06331977
450.00000000,0.07341043
480.00000000,0.07421452
510.00000000,0.08927166
540.00000000,0.10243812
570.00000000,0.11732374
600.00000000,0.12801688
630.00000000,0.14276875
660.00000000,0.15232239
690.00000000,0.16910490
720.00000000,0.18352268
750.00000000,0.20459078
780.00000000,0.22860433
810.00000000,0.25533666
840.00000000,0.27480585
870.00000000,0.28536858
900.00000000,0.29428307
930.00000000,0.30264225
960.00000000,0.30748427
990.00000000,0.31401279
1020.00000000,0.31773750
1050.00000000,0.32450974
1080.00000000,0.32908326
1110.00000000,0.33915968
1140.00000000,0.34988096
1170.00000000,0.35721581
1200.00000000,0.35889499
1230.00000000,0.35972078
1260.00000000,0.35994562
1290.00000000,0.36134978
1320.00000000,0.37066518
1350.00000000,0.38215303
1380.00000000,0.39888541
1410.00000000,0.41944008
1440.00000000,0.44054407
1470.00000000,0.46007459
1500.00000000,0.46980464
1530.00000000,0.47282392
1560.00000000,0.47700747
1590.00000000,0.47939330
1620.00000000,0.48025882
1650.00000000,0.48125063
1680.00000000,0.48432190
1710.00000000,0.48577040
1740.00000000,0.48838094
1770.00000000,0.49308899
1800.00000000,0.49588858
1830.00000000,0.49833106
1860.00000000,0.50534951
1890.00000000,0.51185902
1920.00000000,0.51461801
1950.00000000,0.52108279
1980.00000000,0.52319416
2010.00000000,0.52409059
2040.00000000,0.52558169
2070.00000000,0.52605765
2100.00000000,0.52709928
2130.00000000,0.53312548
2160.00000000,0.53417676
2190.00000000,0.54095538
2220.00000000,0.54322794
2250.00000000,0.54635238
2280.00000000,0.54891520
2310.00000000,0.54986452
2340.00000000,0.55517555
2370.00000000,0.56336190
2400.00000000,0.56889041
2430.00000000,0.57357973
2460.00000000,0.57925452
2490.00000000,0.58383644
2520.00000000,0.58652928
2550.00000000,0.58905589
2580.00000000,0.59132203
2610.00000000,0.59274699
2640.00000000,0.59364694
2670.00000000,0.59484089
2700.00000000,0.59506959
2730.00000000,0.59724774
2760.00000000,0.60189477
2790.00000000,0.60397549
2820.00000000,0.60654175
2850.00000000,0.60866249
2880.00000000,0.61153070
2910.00000000,0.61721806
2940.00000000,0.62227722
2970.00000000,0.62694813
3000.00000000,0.62894008
3030.00000000,0.63007639
3060.00000000,0.63311726
3090.00000000,0.63820569
3120.00000000,0.64383894
3150.00000000,0.64976695
3180.00000000,0.65884591
3210.00000000,0.66491488
3240.00000000,0.67107834
3270.00000000,0.67800583
3300.00000000,0.68330300
3330.00000000,0.68757363
3360.00000000,0.69221380
3390.00000000,0.69653704
3420.00000000,0.70213938
3450.00000000,0.70765061
3480.00000000,0.71390242
3510.00000000,0.72260676
3540.00000000,0.72925917
3570.00000000,0.73547831
3600.00000000,0.73720615
