,mean,sd,hdi_3%,hdi_97%,mpv
c1,0.000701440352027,1.654499324e-06,0.00069838807739,0.000704540149367,0.0007013064733402054
live0,101.06779133690699,0.523020527465977,100.11638565531567,102.05002569997552,100.77949758106259
std_deviation[0],2.011441647146691,0.626355651326803,1.119698329683032,3.1117774824548,1.7483108882321594
