Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.10620895812908288	-837.6146215074871	-836.6234710650092	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	-818.0440876883099	0.0	1.0
2	4.590938454814933	-359.87643641035	-353.1705540574088	477.7381850971371	483.4529170076004	1.8216763030388745e-104	1.0460030281031268e-105	1.8216763030388745e-104	1.0460030281031268e-105	5.489449461091552e+103	9.560201769333775e+104	-309.55220658960866	508.49188109870124	3.822882705561575e-111
3	12.711994283825916	-236.64259248962907	-229.93671013668788	600.972029017858	606.6867609283213	3.166518354089904e-131	1.8182087461953402e-132	3.166518354089904e-131	1.8182087461953402e-132	3.1580426455080893e+130	5.499918543965493e+131	-186.31836266888772	631.7257250194222	6.64510387081372e-138
