times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00017666
60.00000000,0.00080186
90.00000000,0.00092383
120.00000000,0.00107841
150.00000000,0.00126755
180.00000000,0.00148137
210.00000000,0.00161928
240.00000000,0.00165115
270.00000000,0.00172329
300.00000000,0.00199879
330.00000000,0.00258215
360.00000000,0.00265136
390.00000000,0.00265206
420.00000000,0.00266175
450.00000000,0.00275787
480.00000000,0.00287571
510.00000000,0.00287664
540.00000000,0.00298724
570.00000000,0.00300774
600.00000000,0.00332527
630.00000000,0.00376776
660.00000000,0.00398756
690.00000000,0.00400375
720.00000000,0.00403551
750.00000000,0.00409669
780.00000000,0.00410067
810.00000000,0.00430866
840.00000000,0.00470050
870.00000000,0.00480706
900.00000000,0.00507862
930.00000000,0.00538903
960.00000000,0.00559197
990.00000000,0.00564495
1020.00000000,0.00564786
1050.00000000,0.00564897
1080.00000000,0.00564973
1110.00000000,0.00587722
1140.00000000,0.00596563
1170.00000000,0.00599457
1200.00000000,0.00599537
1230.00000000,0.00599899
1260.00000000,0.00600734
1290.00000000,0.00600828
1320.00000000,0.00602109
1350.00000000,0.00602131
1380.00000000,0.00608129
1410.00000000,0.00608330
1440.00000000,0.00610403
1470.00000000,0.00623983
1500.00000000,0.00624686
1530.00000000,0.00626995
1560.00000000,0.00627191
1590.00000000,0.00627302
1620.00000000,0.00629811
1650.00000000,0.00629860
1680.00000000,0.00633174
1710.00000000,0.00634150
1740.00000000,0.00645571
1770.00000000,0.00652078
1800.00000000,0.00652684
1830.00000000,0.00652778
1860.00000000,0.00653081
1890.00000000,0.00653272
1920.00000000,0.00661766
1950.00000000,0.00688844
1980.00000000,0.00709746
2010.00000000,0.00717703
2040.00000000,0.00719944
2070.00000000,0.00720017
2100.00000000,0.00720322
2130.00000000,0.00722119
2160.00000000,0.00729754
2190.00000000,0.00740562
2220.00000000,0.00755152
2250.00000000,0.00763776
2280.00000000,0.00779987
2310.00000000,0.00783644
2340.00000000,0.00784646
2370.00000000,0.00785233
2400.00000000,0.00785427
2430.00000000,0.00788084
2460.00000000,0.00788502
2490.00000000,0.00790324
2520.00000000,0.00803758
2550.00000000,0.00814690
2580.00000000,0.00816553
2610.00000000,0.00818808
2640.00000000,0.00819327
2670.00000000,0.00819735
2700.00000000,0.00819861
2730.00000000,0.00819929
2760.00000000,0.00823403
2790.00000000,0.00829631
2820.00000000,0.00840530
2850.00000000,0.00856083
2880.00000000,0.00872079
2910.00000000,0.00889781
2940.00000000,0.00896077
2970.00000000,0.00905607
3000.00000000,0.00915794
3030.00000000,0.00923112
3060.00000000,0.00931520
3090.00000000,0.00931700
3120.00000000,0.00932652
3150.00000000,0.00934195
3180.00000000,0.00934219
3210.00000000,0.00934373
3240.00000000,0.00934426
3270.00000000,0.00934952
3300.00000000,0.00934954
3330.00000000,0.00937275
3360.00000000,0.00937612
3390.00000000,0.00938045
3420.00000000,0.00938371
3450.00000000,0.00939107
3480.00000000,0.00939303
3510.00000000,0.00939567
3540.00000000,0.00943554
3570.00000000,0.00951274
3600.00000000,0.00957334
