times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30.00000000,1.97828208,1.96214169,0.00000000,0.00000000
60.00000000,2.41660919,2.41296498,0.00000000,0.00000000
90.00000000,2.86886737,2.75862284,0.00000000,0.00000000
120.00000000,3.36505572,3.14171927,0.00000000,0.00000000
150.00000000,3.69459064,3.48189604,0.00000000,0.00000000
180.00000000,3.66191207,3.59583092,0.00000000,0.00000000
210.00000000,3.50548142,3.40992669,0.00000000,0.00000000
240.00000000,3.08570899,3.02284634,0.00000000,0.00000000
270.00000000,3.80967190,3.50479671,0.00000000,0.00000000
300.00000000,3.40828403,3.28176782,0.00000000,0.00000000
330.00000000,3.59421758,3.49284984,0.00000000,0.00000000
360.00000000,3.58602844,3.32559769,0.00000000,0.00000000
390.00000000,3.94988607,3.50890296,0.00000000,0.00000000
420.00000000,4.18492533,3.60138862,0.00000000,0.00000000
450.00000000,3.92331492,3.21552484,0.00000000,0.00000000
480.00000000,4.25304597,3.25877278,0.00000000,0.00000000
510.00000000,4.25130568,3.36475854,0.00000000,0.00000000
540.00000000,4.36004587,3.56925763,0.00000000,0.00000000
570.00000000,4.46627361,3.63560174,0.00000000,0.00000000
600.00000000,4.28952212,3.82146569,0.00000000,0.00000000
630.00000000,3.61801050,3.50177098,0.00000000,0.00000000
660.00000000,3.91719287,3.74785272,0.00000000,0.00000000
690.00000000,4.09878031,3.58463387,0.00000000,0.00000000
720.00000000,4.21184045,3.58864877,0.00000000,0.00000000
750.00000000,4.23438307,3.65562580,0.00000000,0.00000000
780.00000000,4.31874982,3.79077828,0.00000000,0.00000000
810.00000000,4.00379820,3.96100997,0.00000000,0.00000000
840.00000000,4.35963301,4.32800185,0.00000000,0.00000000
870.00000000,4.84730853,4.15812458,0.00000000,0.00000000
900.00000000,4.70846047,4.29422869,0.00000000,0.00000000
930.00000000,4.94485591,4.34515822,0.00000000,0.00000000
960.00000000,5.33175393,4.42379927,0.00000000,0.00000000
990.00000000,5.77321401,4.64396382,0.00000000,0.00000000
1020.00000000,5.75374661,4.60108683,0.00000000,0.00000000
1050.00000000,5.84427925,5.24228958,0.00000000,0.00000000
1080.00000000,5.61554984,5.58225761,0.00000000,0.00000000
1110.00000000,5.80775344,5.89375941,0.00000000,0.00000000
1140.00000000,6.40128112,5.82343541,0.00000000,0.00000000
1170.00000000,5.45659234,5.90325334,0.00000000,0.00000000
1200.00000000,5.33666563,5.86791275,0.00000000,0.00000000
1230.00000000,5.74250816,6.30796322,0.00000000,0.00000000
1260.00000000,6.63810214,6.64662320,0.00000000,0.00000000
1290.00000000,5.98026755,6.39440380,0.00000000,0.00000000
1320.00000000,6.42261629,6.30606058,0.00000000,0.00000000
1350.00000000,6.19883860,6.51094463,0.00000000,0.00000000
1380.00000000,6.52775612,7.13932770,0.00000000,0.00000000
1410.00000000,6.77669536,7.04624723,0.00000000,0.00000000
1440.00000000,7.60199974,7.07132237,0.00000000,0.00000000
1470.00000000,7.82204577,7.27890102,0.00000000,0.00000000
1500.00000000,8.32406151,7.38216770,0.00000000,0.00000000
1530.00000000,8.00189977,7.89240141,0.00000000,0.00000000
1560.00000000,8.50872493,7.94543894,0.00000000,0.00000000
1590.00000000,7.83775478,8.13151892,0.00000000,0.00000000
1620.00000000,8.20948232,8.40878112,0.00000000,0.00000000
1650.00000000,8.17801932,8.57568656,0.00000000,0.00000000
1680.00000000,8.62528840,8.76422273,0.00000000,0.00000000
1710.00000000,8.64879182,9.07922904,0.00000000,0.00000000
1740.00000000,8.09849369,9.35651645,0.00000000,0.00000000
1770.00000000,7.41199029,9.56913789,0.00000000,0.00000000
1800.00000000,8.00022500,9.51968487,0.00000000,0.00000000
1830.00000000,8.66073900,9.15137148,0.00000000,0.00000000
1860.00000000,8.43300658,9.85868145,0.00000000,0.00000000
1890.00000000,8.96883493,9.84284512,0.00000000,0.00000000
1920.00000000,9.52220563,10.13185077,0.00000000,0.00000000
1950.00000000,9.46496698,10.50792082,0.00000000,0.00000000
1980.00000000,10.16718250,10.34541444,0.00000000,0.00000000
2010.00000000,10.25789452,10.17479238,0.00000000,0.00000000
2040.00000000,10.03332447,9.72921374,0.00000000,0.00000000
2070.00000000,10.58066161,10.09635578,0.00000000,0.00000000
