Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.014502366701045516	-1084.5373100928675	-1084.1924825066606	45.25667539711117	43.60150298331814	1.4881194837181793e-10	3.404504604046351e-10	1.4881194814611296e-10	3.404504592232992e-10	6719890512.429984	2937284910.149545	-1073.3541479104806	28.48193212353067	6.534677060419646e-07
2	0.013980240334066668	-1088.9740084937987	-1088.6291809075917	40.81997699618	39.16480458238698	1.3679008504827166e-09	3.12946963889714e-09	1.367900848408004e-09	3.1294696280381304e-09	731047136.6744976	319542962.67031723	-1077.7908463114118	24.045233722599505	6.006769218721394e-06
3	0.009035092775344766	-1129.7939854899787	-1127.7939854899787	0.0	0.0	1.0	1.0	0.9999999984832872	0.9999999965300799	1.0	1.0	-1101.8360800340113	0.0	0.9999933397630753
