times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
1110.00000000,7.40877858,11.15168149,1.75783958,0.00000000
1140.00000000,6.39452891,11.31194059,1.86815417,0.00000000
1170.00000000,8.43800924,10.84619749,2.05912603,0.00000000
1200.00000000,9.09725233,10.69766330,2.05912603,0.00000000
1230.00000000,10.47664068,11.03131905,1.68522995,0.00000000
1260.00000000,8.69252552,13.35102992,1.74642492,0.00000000
1290.00000000,10.83005078,13.80615805,1.67630546,0.00000000
1320.00000000,10.22545842,15.15123757,1.88679623,0.00000000
1350.00000000,11.03811578,15.07614009,1.49666295,0.00000000
1380.00000000,10.04041832,14.09397034,1.73205081,0.00000000
1410.00000000,9.99049548,12.96919427,1.85741756,0.00000000
1440.00000000,9.37869927,13.80724448,1.79164729,0.00000000
1470.00000000,9.32737905,12.60515767,1.73493516,0.00000000
1500.00000000,8.78862902,12.91549457,1.48660687,0.00000000
1530.00000000,7.93032156,12.76283668,1.32664992,0.00000000
1560.00000000,9.07138358,12.91549457,1.35646600,0.00000000
1590.00000000,6.83812840,13.87840048,1.32664992,0.00000000
1620.00000000,9.24391692,13.92264343,1.26885775,0.00000000
1650.00000000,11.56762724,13.14686274,1.85472370,0.00000000
1680.00000000,9.68555626,14.95860956,2.22710575,0.00000000
1710.00000000,10.68644001,19.43836413,2.41867732,0.00000000
1740.00000000,10.65833008,20.14844907,2.25610283,0.00000000
1770.00000000,14.61642911,18.26362505,2.49799920,0.00000000
1800.00000000,11.90000000,17.65219533,2.48193473,0.00000000
1830.00000000,9.77547953,17.61817244,2.66270539,0.00000000
1860.00000000,8.71837141,18.37090090,2.63818119,0.00000000
1890.00000000,8.16639455,17.30577938,2.48997992,0.00000000
1920.00000000,8.38152731,18.02109875,2.83725219,0.00000000
1950.00000000,9.67935948,16.94727117,3.09838668,0.00000000
1980.00000000,10.46135746,18.48350616,2.99332591,0.00000000
2010.00000000,8.85945822,19.57651654,3.25729949,0.00000000
2040.00000000,6.54293512,19.87963782,3.38378486,0.00000000
2070.00000000,9.41328848,20.73644135,3.03479818,0.00000000
2100.00000000,12.99269025,20.05218193,2.72763634,0.00000000
2130.00000000,11.96829144,18.50972717,3.08058436,0.00000000
2160.00000000,11.22898036,18.18350901,2.54754784,0.00000000
2190.00000000,12.96495276,17.38505105,2.49198716,0.00000000
2220.00000000,10.99818167,18.12208597,2.20000000,0.00000000
2250.00000000,12.76714533,19.54098258,1.93907194,0.00000000
2280.00000000,15.94239631,19.03917015,2.05912603,0.00000000
2310.00000000,14.41006593,17.66380480,1.86815417,0.00000000
2340.00000000,12.62695529,17.96357425,2.49799920,0.00000000
2370.00000000,13.00153837,21.18112367,2.73678644,0.00000000
2400.00000000,11.11260546,21.81375713,2.62488095,0.00000000
2430.00000000,12.64950592,22.29102959,2.82842712,0.00000000
2460.00000000,15.28692252,19.88869025,3.13687743,0.00000000
2490.00000000,15.76705426,20.13678227,3.44093011,0.00000000
2520.00000000,16.57739425,19.88366163,3.07245830,0.00000000
2550.00000000,18.26581507,19.05911855,3.06757233,0.00000000
2580.00000000,19.78913844,19.90577806,2.45764115,0.00000000
2610.00000000,19.58085800,21.59189663,2.41660919,0.00000000
2640.00000000,19.19609335,25.74975728,2.30000000,0.00000000
2670.00000000,23.82540661,28.29134143,2.56904652,0.00000000
2700.00000000,20.39632320,27.45250444,2.94108823,0.00000000
2730.00000000,20.88444397,30.33496333,3.22645316,0.00000000
2760.00000000,19.77397279,31.15060192,3.63455637,0.00000000
2790.00000000,21.27909773,29.72288680,3.90000000,0.00000000
2820.00000000,22.72355606,29.85046063,4.12431813,0.00000000
2850.00000000,23.18620279,30.70244290,3.80000000,0.00000000
2880.00000000,26.44636081,31.84587885,3.83275358,0.00000000
2910.00000000,26.39109698,29.35660062,4.82182538,0.00000000
2940.00000000,27.82966044,26.59793225,3.95600809,0.00000000
2970.00000000,28.33178427,27.85049371,3.97994975,0.00000000
3000.00000000,31.00016129,27.07323401,4.61410880,0.00000000
3030.00000000,26.41590430,31.35984694,4.36004587,0.00000000
3060.00000000,24.76772093,33.54713102,4.38292140,0.00000000
3090.00000000,22.97846818,36.38406244,4.07553677,0.00000000
3120.00000000,21.14923166,39.49632894,3.80000000,0.00000000
3150.00000000,22.08166660,41.51337134,3.31813200,0.00000000
3180.00000000,22.31949820,40.28163353,3.31662479,0.00000000
3210.00000000,22.44014260,41.80143538,2.82134720,0.00000000
3240.00000000,22.98368987,42.90734203,2.52190404,0.00000000
3270.00000000,27.57335671,40.18507186,2.49198716,0.00000000
3300.00000000,24.33947411,42.74529214,2.58650343,0.00000000
3330.00000000,31.16793224,42.44101790,2.44131112,0.00000000
3360.00000000,33.43291791,44.88607802,2.56904652,0.00000000
3390.00000000,30.96917823,44.83926850,3.10483494,0.00000000
3420.00000000,28.32825445,45.98434516,2.61725047,0.00000000
3450.00000000,33.07022830,49.56662183,2.64764046,0.00000000
3480.00000000,32.39768510,49.01724186,3.63868108,0.00000000
3510.00000000,31.04770523,50.75283243,4.29418211,0.00000000
3540.00000000,36.50602690,49.81415461,4.97594212,0.00000000
3570.00000000,30.72604758,57.00745565,6.07947366,0.00000000
3600.00000000,32.60429420,54.08410118,5.70613705,0.00000000
