times, live_std, apoptotic_std, necrotic_std
2640.00000000,54.38805016,0.00000000,0.00000000
2670.00000000,57.39982578,0.00000000,0.00000000
2700.00000000,58.94582258,0.00000000,0.00000000
2730.00000000,62.26588151,0.00000000,0.00000000
2760.00000000,63.91635159,0.00000000,0.00000000
2790.00000000,65.64242150,0.00000000,0.00000000
2820.00000000,65.28665637,0.00000000,0.00000000
2850.00000000,65.68782231,0.00000000,0.00000000
2880.00000000,66.93474434,0.00000000,0.00000000
2910.00000000,69.74317171,0.00000000,0.00000000
2940.00000000,72.69484163,0.00000000,0.00000000
2970.00000000,74.62698909,0.00000000,0.00000000
3000.00000000,78.64324510,0.00000000,0.00000000
3030.00000000,80.65271229,0.00000000,0.00000000
3060.00000000,82.14430899,0.00000000,0.00000000
3090.00000000,84.10404271,0.00000000,0.00000000
3120.00000000,85.91798415,0.00000000,0.00000000
3150.00000000,88.26975700,0.00000000,0.00000000
3180.00000000,92.24504052,0.00000000,0.00000000
3210.00000000,94.15009294,0.00000000,0.00000000
3240.00000000,94.00291219,0.00000000,0.00000000
3270.00000000,95.93221565,0.00000000,0.00000000
3300.00000000,99.82859059,0.00000000,0.00000000
3330.00000000,103.72420161,0.00000000,0.00000000
3360.00000000,106.19739874,0.00000000,0.00000000
3390.00000000,108.87170202,0.00000000,0.00000000
3420.00000000,112.57375360,0.00000000,0.00000000
3450.00000000,115.87643203,0.00000000,0.00000000
3480.00000000,117.91406829,0.00000000,0.00000000
3510.00000000,121.81046753,0.00000000,0.00000000
3540.00000000,125.17072341,0.00000000,0.00000000
3570.00000000,128.01488195,0.00000000,0.00000000
3600.00000000,130.46535939,0.00000000,0.00000000
