Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.02748171076841367	-989.1930375991983	-985.7911684403198	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	-952.8477605064406	0.0	1.0
2	0.4220650935108603	-604.6647389619056	-563.6647389619056	384.52829863729266	422.12642947841414	3.167676940352669e-84	2.1697540416034173e-92	3.167676940352669e-84	2.1697540416034173e-92	3.1568875830142776e+83	4.608817316736114e+91	-492.83311713803596	460.0146433684047	1.285551250665123e-100
