Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.07897963269171945	-881.4570541450373	-881.2519259399091	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	-873.0696825082471	0.0	1.0
2	0.5200252233790759	-647.4098894294717	-646.6730473242086	234.0471647155656	234.57887861570055	1.504194268261881e-51	1.1530382728088844e-51	1.504194268261881e-51	1.1530382728088844e-51	6.648077453157131e+50	8.672739002530488e+50	-630.6351461558912	242.43453635235585	2.2699135623456707e-53
