times, live_mean, apoptotic_mean, necrotic_mean
0.0,37.0,0.0,0.0
30.0,37.6,0.0,0.0
60.0,38.6,0.0,0.0
90.0,39.8,0.0,0.0
120.0,41.0,0.0,0.0
150.0,41.6,0.0,0.0
180.0,42.2,0.0,0.0
210.0,42.6,0.0,0.0
240.0,43.4,0.0,0.0
270.0,44.5,0.0,0.0
300.0,45.3,0.0,0.0
330.0,46.7,0.0,0.0
360.0,47.8,0.0,0.0
390.0,48.9,0.0,0.0
420.0,50.3,0.0,0.0
450.0,51.2,0.0,0.0
480.0,52.5,0.0,0.0
510.0,54.5,0.0,0.0
540.0,56.0,0.0,0.0
570.0,57.2,0.0,0.0
600.0,58.1,0.0,0.0
630.0,59.3,0.0,0.0
660.0,60.6,0.0,0.0
690.0,61.4,0.0,0.0
720.0,63.1,0.0,0.0
750.0,64.8,0.0,0.0
780.0,66.8,0.0,0.0
810.0,69.0,0.0,0.0
840.0,70.5,0.0,0.0
870.0,71.9,0.0,0.0
900.0,73.2,0.0,0.0
930.0,75.1,0.0,0.0
960.0,76.4,0.0,0.0
990.0,78.5,0.0,0.0
1020.0,80.0,0.0,0.0
1050.0,82.0,0.0,0.0
1080.0,83.8,0.0,0.0
1110.0,85.2,0.0,0.0
1140.0,86.7,0.0,0.0
1170.0,88.6,0.0,0.0
1200.0,90.4,0.0,0.0
1230.0,92.6,0.0,0.0
1260.0,95.3,0.0,0.0
1290.0,97.7,0.0,0.0
1320.0,100.6,0.0,0.0
1350.0,102.0,0.0,0.0
1380.0,104.1,0.0,0.0
1410.0,106.7,0.0,0.0
1440.0,109.4,0.0,0.0
1470.0,111.5,0.0,0.0
1500.0,113.6,0.0,0.0
1530.0,116.2,0.0,0.0
1560.0,118.4,0.0,0.0
1590.0,121.6,0.0,0.0
1620.0,123.7,0.0,0.0
1650.0,125.9,0.0,0.0
1680.0,128.3,0.0,0.0
1710.0,131.8,0.0,0.0
1740.0,134.2,0.0,0.0
1770.0,137.1,0.0,0.0
1800.0,139.7,0.0,0.0
1830.0,142.9,0.0,0.0
1860.0,145.4,0.0,0.0
1890.0,149.1,0.0,0.0
1920.0,152.1,0.0,0.0
1950.0,155.1,0.0,0.0
1980.0,158.6,0.0,0.0
2010.0,162.1,0.0,0.0
2040.0,165.6,0.0,0.0
2070.0,169.5,0.0,0.0
2100.0,174.3,0.0,0.0
2130.0,177.6,0.0,0.0
2160.0,181.3,0.0,0.0
2190.0,185.3,0.0,0.0
2220.0,188.4,0.0,0.0
2250.0,192.4,0.0,0.0
2280.0,197.4,0.0,0.0
2310.0,200.3,0.0,0.0
2340.0,204.7,0.0,0.0
2370.0,208.1,0.0,0.0
2400.0,212.8,0.0,0.0
2430.0,218.5,0.0,0.0
2460.0,223.2,0.0,0.0
2490.0,228.4,0.0,0.0
2520.0,233.2,0.0,0.0
2550.0,238.7,0.0,0.0
2580.0,243.8,0.0,0.0
2610.0,248.8,0.0,0.0
2640.0,254.0,0.0,0.0
2670.0,259.3,0.0,0.0
2700.0,265.0,0.0,0.0
2730.0,270.5,0.0,0.0
2760.0,277.5,0.0,0.0
2790.0,283.1,0.0,0.0
2820.0,288.9,0.0,0.0
2850.0,296.4,0.0,0.0
2880.0,302.6,0.0,0.0
2910.0,309.6,0.0,0.0
2940.0,316.7,0.0,0.0
2970.0,323.5,0.0,0.0
3000.0,330.9,0.0,0.0
3030.0,336.7,0.0,0.0
3060.0,343.5,0.0,0.0
3090.0,351.2,0.0,0.0
3120.0,357.6,0.0,0.0
3150.0,365.2,0.0,0.0
3180.0,373.0,0.0,0.0
3210.0,380.9,0.0,0.0
3240.0,388.0,0.0,0.0
3270.0,396.2,0.0,0.0
3300.0,404.2,0.0,0.0
3330.0,412.0,0.0,0.0
3360.0,421.1,0.0,0.0
3390.0,430.0,0.0,0.0
3420.0,440.3,0.0,0.0
3450.0,448.8,0.0,0.0
3480.0,456.5,0.0,0.0
3510.0,466.1,0.0,0.0
3540.0,474.7,0.0,0.0
3570.0,485.3,0.0,0.0
3600.0,495.1,0.0,0.0
