times, live_std, apoptotic_std, necrotic_std
0.00000000,0.00000000,0.00000000,0.00000000
30.00000000,0.66332496,0.00000000,0.00000000
60.00000000,0.91651514,0.00000000,0.00000000
90.00000000,0.97979590,0.00000000,0.00000000
120.00000000,1.73205081,0.00000000,0.00000000
150.00000000,1.95959179,0.00000000,0.00000000
180.00000000,2.08806130,0.00000000,0.00000000
210.00000000,2.24499443,0.00000000,0.00000000
240.00000000,2.24499443,0.00000000,0.00000000
270.00000000,2.20227155,0.00000000,0.00000000
300.00000000,2.60959767,0.00000000,0.00000000
330.00000000,2.83019434,0.00000000,0.00000000
360.00000000,2.71293199,0.00000000,0.00000000
390.00000000,2.38537209,0.00000000,0.00000000
420.00000000,2.75862284,0.00000000,0.00000000
450.00000000,2.78567766,0.00000000,0.00000000
480.00000000,3.35410197,0.00000000,0.00000000
510.00000000,3.13847097,0.00000000,0.00000000
540.00000000,3.22490310,0.00000000,0.00000000
570.00000000,3.40000000,0.00000000,0.00000000
600.00000000,3.85875628,0.00000000,0.00000000
630.00000000,3.90000000,0.00000000,0.00000000
660.00000000,4.36348485,0.00000000,0.00000000
690.00000000,4.67332858,0.00000000,0.00000000
720.00000000,4.48218697,0.00000000,0.00000000
750.00000000,5.03587132,0.00000000,0.00000000
780.00000000,5.09509568,0.00000000,0.00000000
810.00000000,5.72712843,0.00000000,0.00000000
840.00000000,5.71401785,0.00000000,0.00000000
870.00000000,6.23618473,0.00000000,0.00000000
900.00000000,5.97996656,0.00000000,0.00000000
930.00000000,6.12290781,0.00000000,0.00000000
960.00000000,5.95315043,0.00000000,0.00000000
990.00000000,6.56124988,0.00000000,0.00000000
1020.00000000,7.00000000,0.00000000,0.00000000
1050.00000000,7.45654075,0.00000000,0.00000000
1080.00000000,7.18052923,0.00000000,0.00000000
1110.00000000,7.29109045,0.00000000,0.00000000
1140.00000000,7.04343666,0.00000000,0.00000000
1170.00000000,7.51265599,0.00000000,0.00000000
1200.00000000,8.41665017,0.00000000,0.00000000
1230.00000000,9.04654630,0.00000000,0.00000000
1260.00000000,9.56085770,0.00000000,0.00000000
1290.00000000,10.41201229,0.00000000,0.00000000
1320.00000000,10.72567014,0.00000000,0.00000000
1350.00000000,10.79814799,0.00000000,0.00000000
1380.00000000,10.91283648,0.00000000,0.00000000
1410.00000000,11.89159367,0.00000000,0.00000000
1440.00000000,12.12600511,0.00000000,0.00000000
1470.00000000,12.90155029,0.00000000,0.00000000
1500.00000000,13.44767638,0.00000000,0.00000000
1530.00000000,13.23480261,0.00000000,0.00000000
1560.00000000,13.94417441,0.00000000,0.00000000
1590.00000000,13.88668427,0.00000000,0.00000000
1620.00000000,13.85676730,0.00000000,0.00000000
1650.00000000,13.83076281,0.00000000,0.00000000
1680.00000000,14.83947438,0.00000000,0.00000000
1710.00000000,14.97865147,0.00000000,0.00000000
1740.00000000,15.07846146,0.00000000,0.00000000
1770.00000000,14.00321392,0.00000000,0.00000000
1800.00000000,15.54380906,0.00000000,0.00000000
1830.00000000,16.16446720,0.00000000,0.00000000
1860.00000000,15.83792916,0.00000000,0.00000000
1890.00000000,17.97470445,0.00000000,0.00000000
1920.00000000,17.70564882,0.00000000,0.00000000
1950.00000000,17.67738668,0.00000000,0.00000000
1980.00000000,17.00117643,0.00000000,0.00000000
2010.00000000,18.94967018,0.00000000,0.00000000
2040.00000000,19.12171540,0.00000000,0.00000000
2070.00000000,19.23148460,0.00000000,0.00000000
2100.00000000,20.58664616,0.00000000,0.00000000
2130.00000000,21.48580927,0.00000000,0.00000000
2160.00000000,22.15423210,0.00000000,0.00000000
2190.00000000,22.11809214,0.00000000,0.00000000
2220.00000000,21.99636334,0.00000000,0.00000000
2250.00000000,23.58474083,0.00000000,0.00000000
2280.00000000,24.35241261,0.00000000,0.00000000
2310.00000000,24.40512241,0.00000000,0.00000000
2340.00000000,24.87589194,0.00000000,0.00000000
2370.00000000,24.67569655,0.00000000,0.00000000
2400.00000000,25.47076756,0.00000000,0.00000000
2430.00000000,25.88146055,0.00000000,0.00000000
2460.00000000,26.75369133,0.00000000,0.00000000
2490.00000000,27.29175700,0.00000000,0.00000000
2520.00000000,27.95281739,0.00000000,0.00000000
2550.00000000,29.02085457,0.00000000,0.00000000
2580.00000000,30.22184640,0.00000000,0.00000000
2610.00000000,30.53129542,0.00000000,0.00000000
2640.00000000,31.82137646,0.00000000,0.00000000
2670.00000000,31.72396570,0.00000000,0.00000000
2700.00000000,33.13608305,0.00000000,0.00000000
2730.00000000,34.67347690,0.00000000,0.00000000
2760.00000000,36.39299383,0.00000000,0.00000000
2790.00000000,37.27318071,0.00000000,0.00000000
2820.00000000,37.32947897,0.00000000,0.00000000
2850.00000000,38.57512152,0.00000000,0.00000000
2880.00000000,38.27322824,0.00000000,0.00000000
2910.00000000,39.67921370,0.00000000,0.00000000
2940.00000000,38.71188448,0.00000000,0.00000000
2970.00000000,39.02371074,0.00000000,0.00000000
3000.00000000,39.41433749,0.00000000,0.00000000
3030.00000000,39.02319823,0.00000000,0.00000000
3060.00000000,39.81268642,0.00000000,0.00000000
3090.00000000,40.02948913,0.00000000,0.00000000
3120.00000000,39.95547522,0.00000000,0.00000000
3150.00000000,40.94337553,0.00000000,0.00000000
3180.00000000,41.76840912,0.00000000,0.00000000
3210.00000000,43.56248386,0.00000000,0.00000000
3240.00000000,44.87761134,0.00000000,0.00000000
3270.00000000,45.67887915,0.00000000,0.00000000
3300.00000000,45.07282995,0.00000000,0.00000000
3330.00000000,45.72526654,0.00000000,0.00000000
3360.00000000,46.47461673,0.00000000,0.00000000
3390.00000000,47.99583315,0.00000000,0.00000000
3420.00000000,50.26738505,0.00000000,0.00000000
3450.00000000,50.53869804,0.00000000,0.00000000
3480.00000000,51.74408179,0.00000000,0.00000000
3510.00000000,52.56510249,0.00000000,0.00000000
3540.00000000,53.84431261,0.00000000,0.00000000
3570.00000000,53.52578818,0.00000000,0.00000000
3600.00000000,54.09334525,0.00000000,0.00000000
