Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	1.960591696428102	-472.8278520695799	-469.42598291070135	85.30676679894123	50.190117439301275	2.99137565660386e-19	1.2628578698711086e-11	2.99137565660386e-19	1.2628578698551605e-11	3.3429435644178186e+18	79185474775.72147	-436.4825749768222	12.616212613426	0.0018181675438684773
2	20.532353447776828	-134.6284310741561	-93.62843107415611	423.506187794365	425.98766927584654	1.0884282229509513e-92	3.1474072243562155e-93	1.0884282229509513e-92	3.1474072243164683e-93	9.187560363776636e+91	3.177218353765914e+92	-22.796809250286458	426.30197833996175	2.6847957546847055e-93
3	0.6303246000301227	-558.1346188685211	-519.6161003500026	0.0	0.0	1.0	1.0	1.0	0.9999999999873714	1.0	1.0	-449.0987875902482	0.0	0.9981818324561316
