,mean,sd,hdi_3%,hdi_97%,mpv
c1,0.000709813426984,1.01153787e-06,0.000707816446821,0.000711582028049,0.0007099585704284547
c2,8.1349178e-08,2.334187e-09,7.8551586e-08,8.5729049e-08,7.963492395712773e-08
live0,36.90469118858081,0.094985447957609,36.72131971338538,37.07395791206125,36.91143281067284
std_deviation[0],1.252784165504716,0.084242684154201,1.106316746278755,1.417522399825597,1.218130426012271
