Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.007523197549100578	-1165.952103090294	-1165.7469748851659	39.876615550994075	39.090593313644376	2.1923149962917607e-09	3.247771861427491e-09	2.192314991485516e-09	3.247771850879469e-09	456138831.1859709	307903400.44404185	-1157.5647314535038	28.693453368607152	5.878892411434975e-07
2	0.005064810608999651	-1205.828718641288	-1204.8375681988102	0.0	0.0	1.0	1.0	0.999999997807685	0.9999999967522282	1.0	1.0	-1186.258184822111	0.0	0.9999994121107588
