times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
2760.00000000,11.16960160,19.85170018,0.00000000,0.00000000
2790.00000000,13.76081393,20.50755958,0.00000000,0.00000000
2820.00000000,10.28056419,20.82042267,0.00000000,0.00000000
2850.00000000,10.21763182,18.92115218,0.00000000,0.00000000
2880.00000000,10.85541340,18.44451138,0.00000000,0.00000000
2910.00000000,16.33523798,17.99583285,0.00000000,0.00000000
2940.00000000,15.16047493,18.44478246,0.00000000,0.00000000
2970.00000000,14.58800877,19.24162155,0.00000000,0.00000000
3000.00000000,13.76081393,20.17944499,0.00000000,0.00000000
3030.00000000,13.22270774,21.56293116,0.00000000,0.00000000
3060.00000000,13.21703446,24.20413188,0.00000000,0.00000000
3090.00000000,13.99607088,24.59695103,0.00000000,0.00000000
3120.00000000,16.74514855,23.23703940,0.00000000,0.00000000
3150.00000000,13.70729733,26.38958128,0.00000000,0.00000000
3180.00000000,12.93406355,28.04353758,0.00000000,0.00000000
3210.00000000,11.32077736,28.83470132,0.00000000,0.00000000
3240.00000000,12.01831935,28.86884133,0.00000000,0.00000000
3270.00000000,12.14289916,28.84458355,0.00000000,0.00000000
3300.00000000,14.09964539,30.59346335,0.00000000,0.00000000
3330.00000000,15.66173681,32.19254572,0.00000000,0.00000000
3360.00000000,14.95192295,31.10964481,0.00000000,0.00000000
3390.00000000,16.30368057,30.83261260,0.00000000,0.00000000
3420.00000000,15.86316488,31.04851043,0.00000000,0.00000000
3450.00000000,19.18228349,28.50543808,0.00000000,0.00000000
3480.00000000,18.06239187,31.35936862,0.00000000,0.00000000
3510.00000000,21.14450283,30.93283046,0.00000000,0.00000000
3540.00000000,19.19270695,32.06259503,0.00000000,0.00000000
3570.00000000,20.20618717,32.53136948,0.00000000,0.00000000
3600.00000000,20.20618717,32.56700785,0.00000000,0.00000000
