Modelo 	 SSE 	 AIC 	 AICc 	 Delta_AIC 	 Delta_AICc 	 Likelihood 	 Likelihood_c 	 AIC_weights 	 AICc_weights 	 AIC_evid_ratio 	 AICc_evid_ratio 	 BIC 	 Delta_BIC 	 BIC_prob
1	0.14360244438971953	-789.116154653549	-785.7142854946704	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	-752.7708775607913	0.0	1.0
2	0.24284853064671916	-673.5440566576534	-635.0255381391349	115.57209799589555	150.6887473555355	8.013786892008791e-26	1.8982537621920107e-33	8.013786892008791e-26	1.8982537621920107e-33	1.2478495042052874e+25	5.267999568430982e+32	-564.5082253793805	188.26265218141077	1.3160867129746187e-41
