times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
2580.00000000,25.63279150,37.54783616,0.00000000,0.00000000
2610.00000000,23.60423691,39.87681030,0.00000000,0.00000000
2640.00000000,20.46851240,42.99953488,0.00000000,0.00000000
2670.00000000,24.57559765,41.93435346,0.00000000,0.00000000
2700.00000000,26.09003641,40.44799130,0.00000000,0.00000000
2730.00000000,29.52896883,40.16167327,0.00000000,0.00000000
2760.00000000,31.61028314,43.63301502,0.00000000,0.00000000
2790.00000000,34.85627634,44.00011364,0.00000000,0.00000000
2820.00000000,31.68848371,46.92216960,0.00000000,0.00000000
2850.00000000,27.56737202,51.21288900,0.00000000,0.00000000
2880.00000000,29.46930607,50.76770627,0.00000000,0.00000000
2910.00000000,37.10525569,46.57295352,0.00000000,0.00000000
2940.00000000,34.02778277,52.96800921,0.00000000,0.00000000
2970.00000000,39.35682914,52.89054736,0.00000000,0.00000000
3000.00000000,35.26542216,53.98888775,0.00000000,0.00000000
3030.00000000,37.54943408,52.18390556,0.00000000,0.00000000
3060.00000000,40.25170804,54.50513737,0.00000000,0.00000000
3090.00000000,40.96352036,54.62865548,0.00000000,0.00000000
3120.00000000,38.53634648,57.81392566,0.00000000,0.00000000
3150.00000000,44.25166664,56.81584286,0.00000000,0.00000000
3180.00000000,38.44684642,61.30815606,0.00000000,0.00000000
3210.00000000,39.15098977,61.95232038,0.00000000,0.00000000
3240.00000000,40.90048899,64.13548160,0.00000000,0.00000000
3270.00000000,37.14094775,66.25926350,0.00000000,0.00000000
3300.00000000,35.24712754,69.80150428,0.00000000,0.00000000
3330.00000000,34.91761733,71.23510371,0.00000000,0.00000000
3360.00000000,32.17219296,76.56428671,0.00000000,0.00000000
3390.00000000,36.60068305,77.84086330,0.00000000,0.00000000
3420.00000000,39.23888378,79.32143468,0.00000000,0.00000000
3450.00000000,37.46251460,81.54685770,0.00000000,0.00000000
3480.00000000,45.73674671,80.83464604,0.00000000,0.00000000
3510.00000000,45.66793186,83.91519529,0.00000000,0.00000000
3540.00000000,50.92936285,82.74080009,0.00000000,0.00000000
3570.00000000,53.39372622,82.92430283,0.00000000,0.00000000
3600.00000000,54.58470482,84.47277668,0.00000000,0.00000000
