,mean,sd,hdi_3%,hdi_97%,mpv
c1,0.000707461892525,2.592300997e-06,0.00070267477287,0.00071245614098,0.0007067683848264247
live0,1022.8067641089178,0.494322930057909,1021.9204173848766,1023.7787521143416,1022.8923221806292
std_deviation[0],0.852670090975279,0.244490947739495,0.483637279993802,1.289991373147692,0.7435958597870949
