times, tumor_cell_fraction_error
720.00000000,0.00563516
750.00000000,0.01345725
780.00000000,0.01545249
810.00000000,0.02987424
840.00000000,0.04966925
870.00000000,0.05999175
900.00000000,0.07647090
930.00000000,0.09408939
960.00000000,0.10833496
990.00000000,0.11561393
1020.00000000,0.11731911
1050.00000000,0.11837558
1080.00000000,0.11924757
1110.00000000,0.13433028
1140.00000000,0.14373305
1170.00000000,0.14911275
1200.00000000,0.15000750
1230.00000000,0.15191004
1260.00000000,0.15479832
1290.00000000,0.15576846
1320.00000000,0.15934752
1350.00000000,0.15982137
1380.00000000,0.16756594
1410.00000000,0.16898428
1440.00000000,0.17353701
1470.00000000,0.18519047
1500.00000000,0.18784206
1530.00000000,0.19264733
1560.00000000,0.19404652
1590.00000000,0.19510088
1620.00000000,0.20010963
1650.00000000,0.20080815
1680.00000000,0.20656539
1710.00000000,0.20968932
1740.00000000,0.22037588
1770.00000000,0.22844278
1800.00000000,0.23090385
1830.00000000,0.23187410
1860.00000000,0.23361453
1890.00000000,0.23499862
1920.00000000,0.24421460
1950.00000000,0.26066999
1980.00000000,0.27512748
2010.00000000,0.28404801
2040.00000000,0.28878150
2070.00000000,0.28963687
2100.00000000,0.29138331
2130.00000000,0.29562227
2160.00000000,0.30435995
2190.00000000,0.31475612
2220.00000000,0.32683515
2250.00000000,0.33612191
2280.00000000,0.34885397
2310.00000000,0.35490158
2340.00000000,0.35806587
2370.00000000,0.36048917
2400.00000000,0.36188428
2430.00000000,0.36703833
2460.00000000,0.36908277
2490.00000000,0.37335109
2520.00000000,0.38494159
2550.00000000,0.39539748
2580.00000000,0.39971330
2610.00000000,0.40446201
2640.00000000,0.40674084
2670.00000000,0.40875998
2700.00000000,0.40988389
2730.00000000,0.41071003
2760.00000000,0.41660401
2790.00000000,0.42449569
2820.00000000,0.43493524
2850.00000000,0.44740662
2880.00000000,0.46005400
2910.00000000,0.47335900
2940.00000000,0.48129360
2970.00000000,0.49105586
3000.00000000,0.50114897
3030.00000000,0.50970319
3060.00000000,0.51887302
3090.00000000,0.52021344
3120.00000000,0.52329937
3150.00000000,0.52722786
3180.00000000,0.52770847
3210.00000000,0.52895334
3240.00000000,0.52967936
3270.00000000,0.53197204
3300.00000000,0.53210649
3330.00000000,0.53692499
3360.00000000,0.53875865
3390.00000000,0.54084116
3420.00000000,0.54264579
3450.00000000,0.54535889
3480.00000000,0.54675748
3510.00000000,0.54838279
3540.00000000,0.55469686
3570.00000000,0.56348341
3600.00000000,0.57126807
