times, tumor_cell_fraction_error
720.00000000,0.00337389
750.00000000,0.01269183
780.00000000,0.03154421
810.00000000,0.04843995
840.00000000,0.05903011
870.00000000,0.06894679
900.00000000,0.07585254
930.00000000,0.08497928
960.00000000,0.09411724
990.00000000,0.10225175
1020.00000000,0.11054253
1050.00000000,0.12139660
1080.00000000,0.14063190
1110.00000000,0.15400588
1140.00000000,0.16218414
1170.00000000,0.16541304
1200.00000000,0.17804057
1230.00000000,0.19097477
1260.00000000,0.20734959
1290.00000000,0.21768016
1320.00000000,0.22326248
1350.00000000,0.23054807
1380.00000000,0.24413500
1410.00000000,0.25631938
1440.00000000,0.26501814
1470.00000000,0.27044130
1500.00000000,0.27616775
1530.00000000,0.27786512
1560.00000000,0.27996651
1590.00000000,0.28249658
1620.00000000,0.28517722
1650.00000000,0.28568744
1680.00000000,0.28767310
1710.00000000,0.28780772
1740.00000000,0.28825012
1770.00000000,0.29192497
1800.00000000,0.30044739
1830.00000000,0.30897784
1860.00000000,0.31628710
1890.00000000,0.33000040
1920.00000000,0.35110276
1950.00000000,0.36627928
1980.00000000,0.37938300
2010.00000000,0.39130113
2040.00000000,0.40591107
2070.00000000,0.41488467
2100.00000000,0.41892897
2130.00000000,0.42415276
2160.00000000,0.42817780
2190.00000000,0.42918086
2220.00000000,0.43299569
2250.00000000,0.43629346
2280.00000000,0.44099588
2310.00000000,0.44921188
2340.00000000,0.44922134
2370.00000000,0.45013193
2400.00000000,0.45044185
2430.00000000,0.45238691
2460.00000000,0.45517544
2490.00000000,0.45580501
2520.00000000,0.45869323
2550.00000000,0.46313854
2580.00000000,0.46710681
2610.00000000,0.47733138
2640.00000000,0.48306871
2670.00000000,0.48573388
2700.00000000,0.48664930
2730.00000000,0.48713379
2760.00000000,0.49168637
2790.00000000,0.49521498
2820.00000000,0.49970392
2850.00000000,0.50207454
2880.00000000,0.50462680
2910.00000000,0.50931855
2940.00000000,0.51421713
2970.00000000,0.52066847
3000.00000000,0.52301100
3030.00000000,0.52333930
3060.00000000,0.52709780
3090.00000000,0.52897709
3120.00000000,0.52961677
3150.00000000,0.52961867
3180.00000000,0.52997894
3210.00000000,0.53432074
3240.00000000,0.53568400
3270.00000000,0.53667441
3300.00000000,0.53954563
3330.00000000,0.54045961
3360.00000000,0.54142578
3390.00000000,0.54413127
3420.00000000,0.54791677
3450.00000000,0.55168141
3480.00000000,0.55241359
3510.00000000,0.55378764
3540.00000000,0.55410483
3570.00000000,0.55688912
3600.00000000,0.55809254
