times, tumor_cell_fraction_error
720.00000000,0.01855879
750.00000000,0.04034410
780.00000000,0.06238951
810.00000000,0.07244817
840.00000000,0.08251044
870.00000000,0.09899962
900.00000000,0.11677616
930.00000000,0.12847479
960.00000000,0.14383570
990.00000000,0.15320865
1020.00000000,0.16739088
1050.00000000,0.18906641
1080.00000000,0.20040207
1110.00000000,0.21946133
1140.00000000,0.24104916
1170.00000000,0.26020092
1200.00000000,0.27630687
1230.00000000,0.27848184
1260.00000000,0.28082214
1290.00000000,0.28633411
1320.00000000,0.28757583
1350.00000000,0.29196639
1380.00000000,0.29513688
1410.00000000,0.29726360
1440.00000000,0.29894597
1470.00000000,0.30273992
1500.00000000,0.30372817
1530.00000000,0.30675808
1560.00000000,0.30690052
1590.00000000,0.31109690
1620.00000000,0.31432564
1650.00000000,0.31622074
1680.00000000,0.31774846
1710.00000000,0.31808721
1740.00000000,0.32246341
1770.00000000,0.32777349
1800.00000000,0.33827986
1830.00000000,0.34621237
1860.00000000,0.34791506
1890.00000000,0.35412372
1920.00000000,0.36273160
1950.00000000,0.36281798
1980.00000000,0.36427638
2010.00000000,0.36859557
2040.00000000,0.36952836
2070.00000000,0.37360609
2100.00000000,0.38024564
2130.00000000,0.38393536
2160.00000000,0.38737457
2190.00000000,0.39316401
2220.00000000,0.39896962
2250.00000000,0.39958365
2280.00000000,0.40311258
2310.00000000,0.40567296
2340.00000000,0.40589004
2370.00000000,0.40873516
2400.00000000,0.41020335
2430.00000000,0.41311831
2460.00000000,0.41449691
2490.00000000,0.41539459
2520.00000000,0.41791747
2550.00000000,0.41995684
2580.00000000,0.42365981
2610.00000000,0.42879184
2640.00000000,0.43023432
2670.00000000,0.43147651
2700.00000000,0.43329718
2730.00000000,0.43630830
2760.00000000,0.43798974
2790.00000000,0.44130393
2820.00000000,0.44574723
2850.00000000,0.44818347
2880.00000000,0.44877135
2910.00000000,0.44978912
2940.00000000,0.45057745
2970.00000000,0.45084538
3000.00000000,0.45271179
3030.00000000,0.45594722
3060.00000000,0.46164995
3090.00000000,0.46849104
3120.00000000,0.47098969
3150.00000000,0.47235726
3180.00000000,0.47400569
3210.00000000,0.47966815
3240.00000000,0.48637529
3270.00000000,0.49376774
3300.00000000,0.50003826
3330.00000000,0.50443360
3360.00000000,0.50731719
3390.00000000,0.50901730
3420.00000000,0.50945920
3450.00000000,0.51020965
3480.00000000,0.51098719
3510.00000000,0.51158907
3540.00000000,0.51383195
3570.00000000,0.51822541
3600.00000000,0.52672687
