times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
2340.00000000,73.91508642,85.56056335,12.68108828,0.00000000
2370.00000000,86.62938301,86.41903725,12.32720568,0.00000000
2400.00000000,80.10923792,81.97463022,10.29563014,0.00000000
2430.00000000,78.37627192,83.12183829,8.12649986,0.00000000
2460.00000000,80.40174127,81.78392263,6.72011905,0.00000000
2490.00000000,88.07729560,81.61403066,6.40624695,0.00000000
2520.00000000,84.31423367,91.77821092,6.35688603,0.00000000
2550.00000000,81.68133202,96.01921683,7.07389567,0.00000000
2580.00000000,73.48033751,106.59873358,6.00749532,0.00000000
2610.00000000,82.99614449,110.63706431,5.06063237,0.00000000
2640.00000000,89.13029788,106.42744007,4.72122865,0.00000000
2670.00000000,86.92065347,108.56707604,7.68439978,0.00000000
2700.00000000,96.36928971,108.42951628,8.85211839,0.00000000
2730.00000000,96.84626993,107.19239712,9.82649480,0.00000000
2760.00000000,100.98811811,110.06911465,8.78919792,0.00000000
2790.00000000,95.78856926,119.22688455,10.17054571,0.00000000
2820.00000000,95.98900979,124.80580916,8.93812061,0.00000000
2850.00000000,99.52391672,138.22188683,9.23309266,0.00000000
2880.00000000,99.93042580,143.63718182,9.22008677,0.00000000
2910.00000000,105.93908627,147.32308034,8.46463230,0.00000000
2940.00000000,103.92304845,157.77455435,10.09158065,0.00000000
2970.00000000,98.51603930,163.09816063,9.74114983,0.00000000
3000.00000000,82.56809311,168.24256299,8.18535277,0.00000000
3030.00000000,87.94680210,165.75705113,8.35523788,0.00000000
3060.00000000,85.68197010,166.35519228,11.09233970,0.00000000
3090.00000000,102.02945653,166.19413347,11.27120224,0.00000000
3120.00000000,91.77276284,169.79752648,11.55205609,0.00000000
3150.00000000,116.66430474,164.78228060,14.50000000,0.00000000
3180.00000000,126.94108870,160.37905100,14.53409784,0.00000000
3210.00000000,113.89925373,168.02264728,16.26314853,0.00000000
3240.00000000,106.83543420,170.37734591,18.36954001,0.00000000
3270.00000000,111.30592976,173.11964071,19.41751786,0.00000000
3300.00000000,111.64000179,178.96077783,17.50428519,0.00000000
3330.00000000,111.14985380,185.24645746,16.58432995,0.00000000
3360.00000000,109.14394166,192.83363296,17.56274466,0.00000000
3390.00000000,107.94980315,202.62302436,19.45661841,0.00000000
3420.00000000,111.20544051,209.31719948,19.96521976,0.00000000
3450.00000000,140.95332561,198.35211116,18.23979167,0.00000000
3480.00000000,125.36283341,208.28396482,17.90530648,0.00000000
3510.00000000,116.34861409,217.49951724,16.54811167,0.00000000
3540.00000000,122.23342423,228.54968825,17.08244713,0.00000000
3570.00000000,123.70970051,239.12308546,16.35267562,0.00000000
3600.00000000,114.23874124,247.92176185,17.36663468,0.00000000
